I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-187478,-208068,55754,-51786,138222,89691,NotSpoofed
-187477,-208067,55755,-51785,138223,89692,NotSpoofed
-187476,-208066,55756,-51784,138224,89693,NotSpoofed
-187475,-208065,55757,-51783,138225,89694,NotSpoofed
-187474,-208064,55758,-51782,138226,89695,NotSpoofed
-187473,-208063,55759,-51781,138227,89696,NotSpoofed
-187472,-208062,55760,-51780,138228,89697,NotSpoofed
-187471,-208061,55761,-51779,138229,89698,NotSpoofed
-187470,-208060,55762,-51778,138230,89699,NotSpoofed
-187469,-208059,55763,-51777,138231,89700,NotSpoofed
-187468,-208058,55764,-51776,138232,89701,NotSpoofed
-187467,-208057,55765,-51775,138233,89702,NotSpoofed
-187466,-208056,55766,-51774,138234,89703,NotSpoofed
-187465,-208055,55767,-51773,138235,89704,NotSpoofed
-187464,-208054,55768,-51772,138236,89705,NotSpoofed
-187463,-208053,55769,-51771,138237,89706,NotSpoofed
-187462,-208052,55770,-51770,138238,89707,NotSpoofed
-187461,-208051,55771,-51769,138239,89708,NotSpoofed
-187460,-208050,55772,-51768,138240,89709,NotSpoofed
-187459,-208049,55773,-51767,138241,89710,NotSpoofed
-187458,-208048,55774,-51766,138242,89711,NotSpoofed
-187457,-208047,55775,-51765,138243,89712,NotSpoofed
-187456,-208046,55776,-51764,138244,89713,NotSpoofed
-187455,-208045,55777,-51763,138245,89714,NotSpoofed
-187454,-208044,55778,-51762,138246,89715,NotSpoofed
-187453,-208043,55779,-51761,138247,89716,NotSpoofed
-187452,-208042,55780,-51760,138248,89717,NotSpoofed
-187451,-208041,55781,-51759,138249,89718,NotSpoofed
-187450,-208040,55782,-51758,138250,89719,NotSpoofed
-187449,-208039,55783,-51757,138251,89720,NotSpoofed
-187448,-208038,55784,-51756,138252,89721,NotSpoofed
-187447,-208037,55785,-51755,138253,89722,NotSpoofed
-187446,-208036,55786,-51754,138254,89723,NotSpoofed
-187445,-208035,55787,-51753,138255,89724,NotSpoofed
-187444,-208034,55788,-51752,138256,89725,NotSpoofed
-187443,-208033,55789,-51751,138257,89726,NotSpoofed
-187442,-208032,55790,-51750,138258,89727,NotSpoofed
-187441,-208031,55791,-51749,138259,89728,NotSpoofed
-187440,-208030,55792,-51748,138260,89729,NotSpoofed
-187439,-208029,55793,-51747,138261,89730,NotSpoofed
-187438,-208028,55794,-51746,138262,89731,NotSpoofed
-187437,-208027,55795,-51745,138263,89732,NotSpoofed
-187436,-208026,55796,-51744,138264,89733,NotSpoofed
-187435,-208025,55797,-51743,138265,89734,NotSpoofed
-187434,-208024,55798,-51742,138266,89735,NotSpoofed
-187433,-208023,55799,-51741,138267,89736,NotSpoofed
-187432,-208022,55800,-51740,138268,89737,NotSpoofed
-187431,-208021,55801,-51739,138269,89738,NotSpoofed
-187430,-208020,55802,-51738,138270,89739,NotSpoofed
-187429,-208019,55803,-51737,138271,89740,NotSpoofed
-187428,-208018,55804,-51736,138272,89741,NotSpoofed
-187427,-208017,55805,-51735,138273,89742,NotSpoofed
-187426,-208016,55806,-51734,138274,89743,NotSpoofed
-187425,-208015,55807,-51733,138275,89744,NotSpoofed
-187424,-208014,55808,-51732,138276,89745,NotSpoofed
-187423,-208013,55809,-51731,138277,89746,NotSpoofed
-187422,-208012,55810,-51730,138278,89747,NotSpoofed
-187421,-208011,55811,-51729,138279,89748,NotSpoofed
-187420,-208010,55812,-51728,138280,89749,NotSpoofed
-187419,-208009,55813,-51727,138281,89750,NotSpoofed
-187418,-208008,55814,-51726,138282,89751,NotSpoofed
-187417,-208007,55815,-51725,138283,89752,NotSpoofed
-187416,-208006,55816,-51724,138284,89753,NotSpoofed
-187415,-208005,55817,-51723,138285,89754,NotSpoofed
-187414,-208004,55818,-51722,138286,89755,NotSpoofed
-187413,-208003,55819,-51721,138287,89756,NotSpoofed
-187412,-208002,55820,-51720,138288,89757,NotSpoofed
-187411,-208001,55821,-51719,138289,89758,NotSpoofed
-187410,-208000,55822,-51718,138290,89759,NotSpoofed
-187409,-207999,55823,-51717,138291,89760,NotSpoofed
-187408,-207998,55824,-51716,138292,89761,NotSpoofed
-187407,-207997,55825,-51715,138293,89762,NotSpoofed
-187406,-207996,55826,-51714,138294,89763,NotSpoofed
-187405,-207995,55827,-51713,138295,89764,NotSpoofed
-187404,-207994,55828,-51712,138296,89765,NotSpoofed
-187403,-207993,55829,-51711,138297,89766,NotSpoofed
-187402,-207992,55830,-51710,138298,89767,NotSpoofed
-187401,-207991,55831,-51709,138299,89768,NotSpoofed
-187400,-207990,55832,-51708,138300,89769,NotSpoofed
-187399,-207989,55833,-51707,138301,89770,NotSpoofed
-187398,-207988,55834,-51706,138302,89771,NotSpoofed
-187397,-207987,55835,-51705,138303,89772,NotSpoofed
-187396,-207986,55836,-51704,138304,89773,NotSpoofed
-187395,-207985,55837,-51703,138305,89774,NotSpoofed
-187394,-207984,55838,-51702,138306,89775,NotSpoofed
-187393,-207983,55839,-51701,138307,89776,NotSpoofed
-187392,-207982,55840,-51700,138308,89777,NotSpoofed
-187391,-207981,55841,-51699,138309,89778,NotSpoofed
-187390,-207980,55842,-51698,138310,89779,NotSpoofed
-187389,-207979,55843,-51697,138311,89780,NotSpoofed
-187388,-207978,55844,-51696,138312,89781,NotSpoofed
-187387,-207977,55845,-51695,138313,89782,NotSpoofed
-187386,-207976,55846,-51694,138314,89783,NotSpoofed
-187385,-207975,55847,-51693,138315,89784,NotSpoofed
-187384,-207974,55848,-51692,138316,89785,NotSpoofed
-187383,-207973,55849,-51691,138317,89786,NotSpoofed
-187382,-207972,55850,-51690,138318,89787,NotSpoofed
-187381,-207971,55851,-51689,138319,89788,NotSpoofed
-187380,-207970,55852,-51688,138320,89789,NotSpoofed
-187379,-207969,55853,-51687,138321,89790,NotSpoofed
-187378,-207968,55854,-51686,138322,89791,NotSpoofed
-187377,-207967,55855,-51685,138323,89792,NotSpoofed
-187376,-207966,55856,-51684,138324,89793,NotSpoofed
-187375,-207965,55857,-51683,138325,89794,NotSpoofed
-187374,-207964,55858,-51682,138326,89795,NotSpoofed
-187373,-207963,55859,-51681,138327,89796,NotSpoofed
-187372,-207962,55860,-51680,138328,89797,NotSpoofed
-187371,-207961,55861,-51679,138329,89798,NotSpoofed
-187370,-207960,55862,-51678,138330,89799,NotSpoofed
-187369,-207959,55863,-51677,138331,89800,NotSpoofed
-187368,-207958,55864,-51676,138332,89801,NotSpoofed
-187367,-207957,55865,-51675,138333,89802,NotSpoofed
-187366,-207956,55866,-51674,138334,89803,NotSpoofed
-187365,-207955,55867,-51673,138335,89804,NotSpoofed
-187364,-207954,55868,-51672,138336,89805,NotSpoofed
-187363,-207953,55869,-51671,138337,89806,NotSpoofed
-187362,-207952,55870,-51670,138338,89807,NotSpoofed
-187361,-207951,55871,-51669,138339,89808,NotSpoofed
-187360,-207950,55872,-51668,138340,89809,NotSpoofed
-187359,-207949,55873,-51667,138341,89810,NotSpoofed
-187358,-207948,55874,-51666,138342,89811,NotSpoofed
-187357,-207947,55875,-51665,138343,89812,NotSpoofed
-187356,-207946,55876,-51664,138344,89813,NotSpoofed
-187355,-207945,55877,-51663,138345,89814,NotSpoofed
-187354,-207944,55878,-51662,138346,89815,NotSpoofed
-187353,-207943,55879,-51661,138347,89816,NotSpoofed
-187352,-207942,55880,-51660,138348,89817,NotSpoofed
-187351,-207941,55881,-51659,138349,89818,NotSpoofed
-187350,-207940,55882,-51658,138350,89819,NotSpoofed
-187349,-207939,55883,-51657,138351,89820,NotSpoofed
-187348,-207938,55884,-51656,138352,89821,NotSpoofed
-187347,-207937,55885,-51655,138353,89822,NotSpoofed
-187346,-207936,55886,-51654,138354,89823,NotSpoofed
-187345,-207935,55887,-51653,138355,89824,NotSpoofed
-187344,-207934,55888,-51652,138356,89825,NotSpoofed
-187343,-207933,55889,-51651,138357,89826,NotSpoofed
-187342,-207932,55890,-51650,138358,89827,NotSpoofed
-187341,-207931,55891,-51649,138359,89828,NotSpoofed
-187340,-207930,55892,-51648,138360,89829,NotSpoofed
-187339,-207929,55893,-51647,138361,89830,NotSpoofed
-187338,-207928,55894,-51646,138362,89831,NotSpoofed
-187337,-207927,55895,-51645,138363,89832,NotSpoofed
-187336,-207926,55896,-51644,138364,89833,NotSpoofed
-187335,-207925,55897,-51643,138365,89834,NotSpoofed
-187334,-207924,55898,-51642,138366,89835,NotSpoofed
-187333,-207923,55899,-51641,138367,89836,NotSpoofed
-187332,-207922,55900,-51640,138368,89837,NotSpoofed
-187331,-207921,55901,-51639,138369,89838,NotSpoofed
-187330,-207920,55902,-51638,138370,89839,NotSpoofed
-187329,-207919,55903,-51637,138371,89840,NotSpoofed
-187328,-207918,55904,-51636,138372,89841,NotSpoofed
-187327,-207917,55905,-51635,138373,89842,NotSpoofed
-187326,-207916,55906,-51634,138374,89843,NotSpoofed
-187325,-207915,55907,-51633,138375,89844,NotSpoofed
-187324,-207914,55908,-51632,138376,89845,NotSpoofed
-187323,-207913,55909,-51631,138377,89846,NotSpoofed
-187322,-207912,55910,-51630,138378,89847,NotSpoofed
-187321,-207911,55911,-51629,138379,89848,NotSpoofed
-187320,-207910,55912,-51628,138380,89849,NotSpoofed
-187319,-207909,55913,-51627,138381,89850,NotSpoofed
-187318,-207908,55914,-51626,138382,89851,NotSpoofed
-187317,-207907,55915,-51625,138383,89852,NotSpoofed
-187316,-207906,55916,-51624,138384,89853,NotSpoofed
-187315,-207905,55917,-51623,138385,89854,NotSpoofed
-187314,-207904,55918,-51622,138386,89855,NotSpoofed
-187313,-207903,55919,-51621,138387,89856,NotSpoofed
-187312,-207902,55920,-51620,138388,89857,NotSpoofed
-187311,-207901,55921,-51619,138389,89858,NotSpoofed
-187310,-207900,55922,-51618,138390,89859,NotSpoofed
-187309,-207899,55923,-51617,138391,89860,NotSpoofed
-187308,-207898,55924,-51616,138392,89861,NotSpoofed
-187307,-207897,55925,-51615,138393,89862,NotSpoofed
-187306,-207896,55926,-51614,138394,89863,NotSpoofed
-187305,-207895,55927,-51613,138395,89864,NotSpoofed
-187304,-207894,55928,-51612,138396,89865,NotSpoofed
-187303,-207893,55929,-51611,138397,89866,NotSpoofed
-187302,-207892,55930,-51610,138398,89867,NotSpoofed
-187301,-207891,55931,-51609,138399,89868,NotSpoofed
-187300,-207890,55932,-51608,138400,89869,NotSpoofed
-187299,-207889,55933,-51607,138401,89870,NotSpoofed
-187298,-207888,55934,-51606,138402,89871,NotSpoofed
-187297,-207887,55935,-51605,138403,89872,NotSpoofed
-187296,-207886,55936,-51604,138404,89873,NotSpoofed
-187295,-207885,55937,-51603,138405,89874,NotSpoofed
-187294,-207884,55938,-51602,138406,89875,NotSpoofed
-187293,-207883,55939,-51601,138407,89876,NotSpoofed
-187292,-207882,55940,-51600,138408,89877,NotSpoofed
-187291,-207881,55941,-51599,138409,89878,NotSpoofed
-187290,-207880,55942,-51598,138410,89879,NotSpoofed
-187289,-207879,55943,-51597,138411,89880,NotSpoofed
-187288,-207878,55944,-51596,138412,89881,NotSpoofed
-187287,-207877,55945,-51595,138413,89882,NotSpoofed
-187286,-207876,55946,-51594,138414,89883,NotSpoofed
-187285,-207875,55947,-51593,138415,89884,NotSpoofed
-187284,-207874,55948,-51592,138416,89885,NotSpoofed
-187283,-207873,55949,-51591,138417,89886,NotSpoofed
-187282,-207872,55950,-51590,138418,89887,NotSpoofed
-187281,-207871,55951,-51589,138419,89888,NotSpoofed
-187280,-207870,55952,-51588,138420,89889,NotSpoofed
-187279,-207869,55953,-51587,138421,89890,NotSpoofed
-187278,-207868,55954,-51586,138422,89891,NotSpoofed
-187277,-207867,55955,-51585,138423,89892,NotSpoofed
-187276,-207866,55956,-51584,138424,89893,NotSpoofed
-187275,-207865,55957,-51583,138425,89894,NotSpoofed
-187274,-207864,55958,-51582,138426,89895,NotSpoofed
-187273,-207863,55959,-51581,138427,89896,NotSpoofed
-187272,-207862,55960,-51580,138428,89897,NotSpoofed
-187271,-207861,55961,-51579,138429,89898,NotSpoofed
-187270,-207860,55962,-51578,138430,89899,NotSpoofed
-187269,-207859,55963,-51577,138431,89900,NotSpoofed
-187268,-207858,55964,-51576,138432,89901,NotSpoofed
-187267,-207857,55965,-51575,138433,89902,NotSpoofed
-187266,-207856,55966,-51574,138434,89903,NotSpoofed
-187265,-207855,55967,-51573,138435,89904,NotSpoofed
-187264,-207854,55968,-51572,138436,89905,NotSpoofed
-187263,-207853,55969,-51571,138437,89906,NotSpoofed
-187262,-207852,55970,-51570,138438,89907,NotSpoofed
-187261,-207851,55971,-51569,138439,89908,NotSpoofed
-187260,-207850,55972,-51568,138440,89909,NotSpoofed
-187259,-207849,55973,-51567,138441,89910,NotSpoofed
-187258,-207848,55974,-51566,138442,89911,NotSpoofed
-187257,-207847,55975,-51565,138443,89912,NotSpoofed
-187256,-207846,55976,-51564,138444,89913,NotSpoofed
-187255,-207845,55977,-51563,138445,89914,NotSpoofed
-187254,-207844,55978,-51562,138446,89915,NotSpoofed
-187253,-207843,55979,-51561,138447,89916,NotSpoofed
-187252,-207842,55980,-51560,138448,89917,NotSpoofed
-187251,-207841,55981,-51559,138449,89918,NotSpoofed
-187250,-207840,55982,-51558,138450,89919,NotSpoofed
-187249,-207839,55983,-51557,138451,89920,NotSpoofed
-187248,-207838,55984,-51556,138452,89921,NotSpoofed
-187247,-207837,55985,-51555,138453,89922,NotSpoofed
-187246,-207836,55986,-51554,138454,89923,NotSpoofed
-187245,-207835,55987,-51553,138455,89924,NotSpoofed
-187244,-207834,55988,-51552,138456,89925,NotSpoofed
-187243,-207833,55989,-51551,138457,89926,NotSpoofed
-187242,-207832,55990,-51550,138458,89927,NotSpoofed
-187241,-207831,55991,-51549,138459,89928,NotSpoofed
-187240,-207830,55992,-51548,138460,89929,NotSpoofed
-187239,-207829,55993,-51547,138461,89930,NotSpoofed
-187238,-207828,55994,-51546,138462,89931,NotSpoofed
-187237,-207827,55995,-51545,138463,89932,NotSpoofed
-187236,-207826,55996,-51544,138464,89933,NotSpoofed
-187235,-207825,55997,-51543,138465,89934,NotSpoofed
-187234,-207824,55998,-51542,138466,89935,NotSpoofed
-187233,-207823,55999,-51541,138467,89936,NotSpoofed
-187232,-207822,56000,-51540,138468,89937,NotSpoofed
-187231,-207821,56001,-51539,138469,89938,NotSpoofed
-187230,-207820,56002,-51538,138470,89939,NotSpoofed
-187229,-207819,56003,-51537,138471,89940,NotSpoofed
-187228,-207818,56004,-51536,138472,89941,NotSpoofed
-187227,-207817,56005,-51535,138473,89942,NotSpoofed
-187226,-207816,56006,-51534,138474,89943,NotSpoofed
-187225,-207815,56007,-51533,138475,89944,NotSpoofed
-187224,-207814,56008,-51532,138476,89945,NotSpoofed
-187223,-207813,56009,-51531,138477,89946,NotSpoofed
-187222,-207812,56010,-51530,138478,89947,NotSpoofed
-187221,-207811,56011,-51529,138479,89948,NotSpoofed
-187220,-207810,56012,-51528,138480,89949,NotSpoofed
-187219,-207809,56013,-51527,138481,89950,NotSpoofed
-187218,-207808,56014,-51526,138482,89951,NotSpoofed
-187217,-207807,56015,-51525,138483,89952,NotSpoofed
-187216,-207806,56016,-51524,138484,89953,NotSpoofed
-187215,-207805,56017,-51523,138485,89954,NotSpoofed
-187214,-207804,56018,-51522,138486,89955,NotSpoofed
-187213,-207803,56019,-51521,138487,89956,NotSpoofed
-187212,-207802,56020,-51520,138488,89957,NotSpoofed
-187211,-207801,56021,-51519,138489,89958,NotSpoofed
-187210,-207800,56022,-51518,138490,89959,NotSpoofed
-187209,-207799,56023,-51517,138491,89960,NotSpoofed
-187208,-207798,56024,-51516,138492,89961,NotSpoofed
-187207,-207797,56025,-51515,138493,89962,NotSpoofed
-187206,-207796,56026,-51514,138494,89963,NotSpoofed
-187205,-207795,56027,-51513,138495,89964,NotSpoofed
-187204,-207794,56028,-51512,138496,89965,NotSpoofed
-187203,-207793,56029,-51511,138497,89966,NotSpoofed
-187202,-207792,56030,-51510,138498,89967,NotSpoofed
-187201,-207791,56031,-51509,138499,89968,NotSpoofed
-187200,-207790,56032,-51508,138500,89969,NotSpoofed
-187199,-207789,56033,-51507,138501,89970,NotSpoofed
-187198,-207788,56034,-51506,138502,89971,NotSpoofed
-187197,-207787,56035,-51505,138503,89972,NotSpoofed
-187196,-207786,56036,-51504,138504,89973,NotSpoofed
-187195,-207785,56037,-51503,138505,89974,NotSpoofed
-187194,-207784,56038,-51502,138506,89975,NotSpoofed
-187193,-207783,56039,-51501,138507,89976,NotSpoofed
-187192,-207782,56040,-51500,138508,89977,NotSpoofed
-187191,-207781,56041,-51499,138509,89978,NotSpoofed
-187190,-207780,56042,-51498,138510,89979,NotSpoofed
-187189,-207779,56043,-51497,138511,89980,NotSpoofed
-187188,-207778,56044,-51496,138512,89981,NotSpoofed
-187187,-207777,56045,-51495,138513,89982,NotSpoofed
-187186,-207776,56046,-51494,138514,89983,NotSpoofed
-187185,-207775,56047,-51493,138515,89984,NotSpoofed
-187184,-207774,56048,-51492,138516,89985,NotSpoofed
-187183,-207773,56049,-51491,138517,89986,NotSpoofed
-187182,-207772,56050,-51490,138518,89987,NotSpoofed
-187181,-207771,56051,-51489,138519,89988,NotSpoofed
-187180,-207770,56052,-51488,138520,89989,NotSpoofed
-187179,-207769,56053,-51487,138521,89990,NotSpoofed
-187178,-207768,56054,-51486,138522,89991,NotSpoofed
-187177,-207767,56055,-51485,138523,89992,NotSpoofed
-187176,-207766,56056,-51484,138524,89993,NotSpoofed
-187175,-207765,56057,-51483,138525,89994,NotSpoofed
-187174,-207764,56058,-51482,138526,89995,NotSpoofed
-187173,-207763,56059,-51481,138527,89996,NotSpoofed
-187172,-207762,56060,-51480,138528,89997,NotSpoofed
-187171,-207761,56061,-51479,138529,89998,NotSpoofed
-187170,-207760,56062,-51478,138530,89999,NotSpoofed
-187169,-207759,56063,-51477,138531,90000,NotSpoofed
-187168,-207758,56064,-51476,138532,90001,NotSpoofed
-187167,-207757,56065,-51475,138533,90002,NotSpoofed
-187166,-207756,56066,-51474,138534,90003,NotSpoofed
-187165,-207755,56067,-51473,138535,90004,NotSpoofed
-187164,-207754,56068,-51472,138536,90005,NotSpoofed
-187163,-207753,56069,-51471,138537,90006,NotSpoofed
-187162,-207752,56070,-51470,138538,90007,NotSpoofed
-187161,-207751,56071,-51469,138539,90008,NotSpoofed
-187160,-207750,56072,-51468,138540,90009,NotSpoofed
-187159,-207749,56073,-51467,138541,90010,NotSpoofed
-187158,-207748,56074,-51466,138542,90011,NotSpoofed
-187157,-207747,56075,-51465,138543,90012,NotSpoofed
-187156,-207746,56076,-51464,138544,90013,NotSpoofed
-187155,-207745,56077,-51463,138545,90014,NotSpoofed
-187154,-207744,56078,-51462,138546,90015,NotSpoofed
-187153,-207743,56079,-51461,138547,90016,NotSpoofed
-187152,-207742,56080,-51460,138548,90017,NotSpoofed
-187151,-207741,56081,-51459,138549,90018,NotSpoofed
-187150,-207740,56082,-51458,138550,90019,NotSpoofed
-187149,-207739,56083,-51457,138551,90020,NotSpoofed
-187148,-207738,56084,-51456,138552,90021,NotSpoofed
-187147,-207737,56085,-51455,138553,90022,NotSpoofed
-187146,-207736,56086,-51454,138554,90023,NotSpoofed
-187145,-207735,56087,-51453,138555,90024,NotSpoofed
-187144,-207734,56088,-51452,138556,90025,NotSpoofed
-187143,-207733,56089,-51451,138557,90026,NotSpoofed
-187142,-207732,56090,-51450,138558,90027,NotSpoofed
-187141,-207731,56091,-51449,138559,90028,NotSpoofed
-187140,-207730,56092,-51448,138560,90029,NotSpoofed
-187139,-207729,56093,-51447,138561,90030,NotSpoofed
-187138,-207728,56094,-51446,138562,90031,NotSpoofed
-187137,-207727,56095,-51445,138563,90032,NotSpoofed
-187136,-207726,56096,-51444,138564,90033,NotSpoofed
-187135,-207725,56097,-51443,138565,90034,NotSpoofed
-187134,-207724,56098,-51442,138566,90035,NotSpoofed
-187133,-207723,56099,-51441,138567,90036,NotSpoofed
-187132,-207722,56100,-51440,138568,90037,NotSpoofed
-187131,-207721,56101,-51439,138569,90038,NotSpoofed
-187130,-207720,56102,-51438,138570,90039,NotSpoofed
-187129,-207719,56103,-51437,138571,90040,NotSpoofed
-187128,-207718,56104,-51436,138572,90041,NotSpoofed
-187127,-207717,56105,-51435,138573,90042,NotSpoofed
-187126,-207716,56106,-51434,138574,90043,NotSpoofed
