I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-87652,-37817,-235705,-113435,-56071,18986,NotSpoofed
-87651,-37816,-235704,-113434,-56070,18987,NotSpoofed
-87650,-37815,-235703,-113433,-56069,18988,NotSpoofed
-87649,-37814,-235702,-113432,-56068,18989,NotSpoofed
-87648,-37813,-235701,-113431,-56067,18990,NotSpoofed
-87647,-37812,-235700,-113430,-56066,18991,NotSpoofed
-87646,-37811,-235699,-113429,-56065,18992,NotSpoofed
-87645,-37810,-235698,-113428,-56064,18993,NotSpoofed
-87644,-37809,-235697,-113427,-56063,18994,NotSpoofed
-87643,-37808,-235696,-113426,-56062,18995,NotSpoofed
-87642,-37807,-235695,-113425,-56061,18996,NotSpoofed
-87641,-37806,-235694,-113424,-56060,18997,NotSpoofed
-87640,-37805,-235693,-113423,-56059,18998,NotSpoofed
-87639,-37804,-235692,-113422,-56058,18999,NotSpoofed
-87638,-37803,-235691,-113421,-56057,19000,NotSpoofed
-87637,-37802,-235690,-113420,-56056,19001,NotSpoofed
-87636,-37801,-235689,-113419,-56055,19002,NotSpoofed
-87635,-37800,-235688,-113418,-56054,19003,NotSpoofed
-87634,-37799,-235687,-113417,-56053,19004,NotSpoofed
-87633,-37798,-235686,-113416,-56052,19005,NotSpoofed
-87632,-37797,-235685,-113415,-56051,19006,NotSpoofed
-87631,-37796,-235684,-113414,-56050,19007,NotSpoofed
-87630,-37795,-235683,-113413,-56049,19008,NotSpoofed
-87629,-37794,-235682,-113412,-56048,19009,NotSpoofed
-87628,-37793,-235681,-113411,-56047,19010,NotSpoofed
-87627,-37792,-235680,-113410,-56046,19011,NotSpoofed
-87626,-37791,-235679,-113409,-56045,19012,NotSpoofed
-87625,-37790,-235678,-113408,-56044,19013,NotSpoofed
-87624,-37789,-235677,-113407,-56043,19014,NotSpoofed
-87623,-37788,-235676,-113406,-56042,19015,NotSpoofed
-87622,-37787,-235675,-113405,-56041,19016,NotSpoofed
-87621,-37786,-235674,-113404,-56040,19017,NotSpoofed
-87620,-37785,-235673,-113403,-56039,19018,NotSpoofed
-87619,-37784,-235672,-113402,-56038,19019,NotSpoofed
-87618,-37783,-235671,-113401,-56037,19020,NotSpoofed
-87617,-37782,-235670,-113400,-56036,19021,NotSpoofed
-87616,-37781,-235669,-113399,-56035,19022,NotSpoofed
-87615,-37780,-235668,-113398,-56034,19023,NotSpoofed
-87614,-37779,-235667,-113397,-56033,19024,NotSpoofed
-87613,-37778,-235666,-113396,-56032,19025,NotSpoofed
-87612,-37777,-235665,-113395,-56031,19026,NotSpoofed
-87611,-37776,-235664,-113394,-56030,19027,NotSpoofed
-87610,-37775,-235663,-113393,-56029,19028,NotSpoofed
-87609,-37774,-235662,-113392,-56028,19029,NotSpoofed
-87608,-37773,-235661,-113391,-56027,19030,NotSpoofed
-87607,-37772,-235660,-113390,-56026,19031,NotSpoofed
-87606,-37771,-235659,-113389,-56025,19032,NotSpoofed
-87605,-37770,-235658,-113388,-56024,19033,NotSpoofed
-87604,-37769,-235657,-113387,-56023,19034,NotSpoofed
-87603,-37768,-235656,-113386,-56022,19035,NotSpoofed
-87602,-37767,-235655,-113385,-56021,19036,NotSpoofed
-87601,-37766,-235654,-113384,-56020,19037,NotSpoofed
-87600,-37765,-235653,-113383,-56019,19038,NotSpoofed
-87599,-37764,-235652,-113382,-56018,19039,NotSpoofed
-87598,-37763,-235651,-113381,-56017,19040,NotSpoofed
-87597,-37762,-235650,-113380,-56016,19041,NotSpoofed
-87596,-37761,-235649,-113379,-56015,19042,NotSpoofed
-87595,-37760,-235648,-113378,-56014,19043,NotSpoofed
-87594,-37759,-235647,-113377,-56013,19044,NotSpoofed
-87593,-37758,-235646,-113376,-56012,19045,NotSpoofed
-87592,-37757,-235645,-113375,-56011,19046,NotSpoofed
-87591,-37756,-235644,-113374,-56010,19047,NotSpoofed
-87590,-37755,-235643,-113373,-56009,19048,NotSpoofed
-87589,-37754,-235642,-113372,-56008,19049,NotSpoofed
-87588,-37753,-235641,-113371,-56007,19050,NotSpoofed
-87587,-37752,-235640,-113370,-56006,19051,NotSpoofed
-87586,-37751,-235639,-113369,-56005,19052,NotSpoofed
-87585,-37750,-235638,-113368,-56004,19053,NotSpoofed
-87584,-37749,-235637,-113367,-56003,19054,NotSpoofed
-87583,-37748,-235636,-113366,-56002,19055,NotSpoofed
-87582,-37747,-235635,-113365,-56001,19056,NotSpoofed
-87581,-37746,-235634,-113364,-56000,19057,NotSpoofed
-87580,-37745,-235633,-113363,-55999,19058,NotSpoofed
-87579,-37744,-235632,-113362,-55998,19059,NotSpoofed
-87578,-37743,-235631,-113361,-55997,19060,NotSpoofed
-87577,-37742,-235630,-113360,-55996,19061,NotSpoofed
-87576,-37741,-235629,-113359,-55995,19062,NotSpoofed
-87575,-37740,-235628,-113358,-55994,19063,NotSpoofed
-87574,-37739,-235627,-113357,-55993,19064,NotSpoofed
-87573,-37738,-235626,-113356,-55992,19065,NotSpoofed
-87572,-37737,-235625,-113355,-55991,19066,NotSpoofed
-87571,-37736,-235624,-113354,-55990,19067,NotSpoofed
-87570,-37735,-235623,-113353,-55989,19068,NotSpoofed
-87569,-37734,-235622,-113352,-55988,19069,NotSpoofed
-87568,-37733,-235621,-113351,-55987,19070,NotSpoofed
-87567,-37732,-235620,-113350,-55986,19071,NotSpoofed
-87566,-37731,-235619,-113349,-55985,19072,NotSpoofed
-87565,-37730,-235618,-113348,-55984,19073,NotSpoofed
-87564,-37729,-235617,-113347,-55983,19074,NotSpoofed
-87563,-37728,-235616,-113346,-55982,19075,NotSpoofed
-87562,-37727,-235615,-113345,-55981,19076,NotSpoofed
-87561,-37726,-235614,-113344,-55980,19077,NotSpoofed
-87560,-37725,-235613,-113343,-55979,19078,NotSpoofed
-87559,-37724,-235612,-113342,-55978,19079,NotSpoofed
-87558,-37723,-235611,-113341,-55977,19080,NotSpoofed
-87557,-37722,-235610,-113340,-55976,19081,NotSpoofed
-87556,-37721,-235609,-113339,-55975,19082,NotSpoofed
-87555,-37720,-235608,-113338,-55974,19083,NotSpoofed
-87554,-37719,-235607,-113337,-55973,19084,NotSpoofed
-87553,-37718,-235606,-113336,-55972,19085,NotSpoofed
-87552,-37717,-235605,-113335,-55971,19086,NotSpoofed
-87551,-37716,-235604,-113334,-55970,19087,NotSpoofed
-87550,-37715,-235603,-113333,-55969,19088,NotSpoofed
-87549,-37714,-235602,-113332,-55968,19089,NotSpoofed
-87548,-37713,-235601,-113331,-55967,19090,NotSpoofed
-87547,-37712,-235600,-113330,-55966,19091,NotSpoofed
-87546,-37711,-235599,-113329,-55965,19092,NotSpoofed
-87545,-37710,-235598,-113328,-55964,19093,NotSpoofed
-87544,-37709,-235597,-113327,-55963,19094,NotSpoofed
-87543,-37708,-235596,-113326,-55962,19095,NotSpoofed
-87542,-37707,-235595,-113325,-55961,19096,NotSpoofed
-87541,-37706,-235594,-113324,-55960,19097,NotSpoofed
-87540,-37705,-235593,-113323,-55959,19098,NotSpoofed
-87539,-37704,-235592,-113322,-55958,19099,NotSpoofed
-87538,-37703,-235591,-113321,-55957,19100,NotSpoofed
-87537,-37702,-235590,-113320,-55956,19101,NotSpoofed
-87536,-37701,-235589,-113319,-55955,19102,NotSpoofed
-87535,-37700,-235588,-113318,-55954,19103,NotSpoofed
-87534,-37699,-235587,-113317,-55953,19104,NotSpoofed
-87533,-37698,-235586,-113316,-55952,19105,NotSpoofed
-87532,-37697,-235585,-113315,-55951,19106,NotSpoofed
-87531,-37696,-235584,-113314,-55950,19107,NotSpoofed
-87530,-37695,-235583,-113313,-55949,19108,NotSpoofed
-87529,-37694,-235582,-113312,-55948,19109,NotSpoofed
-87528,-37693,-235581,-113311,-55947,19110,NotSpoofed
-87527,-37692,-235580,-113310,-55946,19111,NotSpoofed
-87526,-37691,-235579,-113309,-55945,19112,NotSpoofed
-87525,-37690,-235578,-113308,-55944,19113,NotSpoofed
-87524,-37689,-235577,-113307,-55943,19114,NotSpoofed
-87523,-37688,-235576,-113306,-55942,19115,NotSpoofed
-87522,-37687,-235575,-113305,-55941,19116,NotSpoofed
-87521,-37686,-235574,-113304,-55940,19117,NotSpoofed
-87520,-37685,-235573,-113303,-55939,19118,NotSpoofed
-87519,-37684,-235572,-113302,-55938,19119,NotSpoofed
-87518,-37683,-235571,-113301,-55937,19120,NotSpoofed
-87517,-37682,-235570,-113300,-55936,19121,NotSpoofed
-87516,-37681,-235569,-113299,-55935,19122,NotSpoofed
-87515,-37680,-235568,-113298,-55934,19123,NotSpoofed
-87514,-37679,-235567,-113297,-55933,19124,NotSpoofed
-87513,-37678,-235566,-113296,-55932,19125,NotSpoofed
-87512,-37677,-235565,-113295,-55931,19126,NotSpoofed
-87511,-37676,-235564,-113294,-55930,19127,NotSpoofed
-87510,-37675,-235563,-113293,-55929,19128,NotSpoofed
-87509,-37674,-235562,-113292,-55928,19129,NotSpoofed
-87508,-37673,-235561,-113291,-55927,19130,NotSpoofed
-87507,-37672,-235560,-113290,-55926,19131,NotSpoofed
-87506,-37671,-235559,-113289,-55925,19132,NotSpoofed
-87505,-37670,-235558,-113288,-55924,19133,NotSpoofed
-87504,-37669,-235557,-113287,-55923,19134,NotSpoofed
-87503,-37668,-235556,-113286,-55922,19135,NotSpoofed
-87502,-37667,-235555,-113285,-55921,19136,NotSpoofed
-87501,-37666,-235554,-113284,-55920,19137,NotSpoofed
-87500,-37665,-235553,-113283,-55919,19138,NotSpoofed
-87499,-37664,-235552,-113282,-55918,19139,NotSpoofed
-87498,-37663,-235551,-113281,-55917,19140,NotSpoofed
-87497,-37662,-235550,-113280,-55916,19141,NotSpoofed
-87496,-37661,-235549,-113279,-55915,19142,NotSpoofed
-87495,-37660,-235548,-113278,-55914,19143,NotSpoofed
-87494,-37659,-235547,-113277,-55913,19144,NotSpoofed
-87493,-37658,-235546,-113276,-55912,19145,NotSpoofed
-87492,-37657,-235545,-113275,-55911,19146,NotSpoofed
-87491,-37656,-235544,-113274,-55910,19147,NotSpoofed
-87490,-37655,-235543,-113273,-55909,19148,NotSpoofed
-87489,-37654,-235542,-113272,-55908,19149,NotSpoofed
-87488,-37653,-235541,-113271,-55907,19150,NotSpoofed
-87487,-37652,-235540,-113270,-55906,19151,NotSpoofed
-87486,-37651,-235539,-113269,-55905,19152,NotSpoofed
-87485,-37650,-235538,-113268,-55904,19153,NotSpoofed
-87484,-37649,-235537,-113267,-55903,19154,NotSpoofed
-87483,-37648,-235536,-113266,-55902,19155,NotSpoofed
-87482,-37647,-235535,-113265,-55901,19156,NotSpoofed
-87481,-37646,-235534,-113264,-55900,19157,NotSpoofed
-87480,-37645,-235533,-113263,-55899,19158,NotSpoofed
-87479,-37644,-235532,-113262,-55898,19159,NotSpoofed
-87478,-37643,-235531,-113261,-55897,19160,NotSpoofed
-87477,-37642,-235530,-113260,-55896,19161,NotSpoofed
-87476,-37641,-235529,-113259,-55895,19162,NotSpoofed
-87475,-37640,-235528,-113258,-55894,19163,NotSpoofed
-87474,-37639,-235527,-113257,-55893,19164,NotSpoofed
-87473,-37638,-235526,-113256,-55892,19165,NotSpoofed
-87472,-37637,-235525,-113255,-55891,19166,NotSpoofed
-87471,-37636,-235524,-113254,-55890,19167,NotSpoofed
-87470,-37635,-235523,-113253,-55889,19168,NotSpoofed
-87469,-37634,-235522,-113252,-55888,19169,NotSpoofed
-87468,-37633,-235521,-113251,-55887,19170,NotSpoofed
-87467,-37632,-235520,-113250,-55886,19171,NotSpoofed
-87466,-37631,-235519,-113249,-55885,19172,NotSpoofed
-87465,-37630,-235518,-113248,-55884,19173,NotSpoofed
-87464,-37629,-235517,-113247,-55883,19174,NotSpoofed
-87463,-37628,-235516,-113246,-55882,19175,NotSpoofed
-87462,-37627,-235515,-113245,-55881,19176,NotSpoofed
-87461,-37626,-235514,-113244,-55880,19177,NotSpoofed
-87460,-37625,-235513,-113243,-55879,19178,NotSpoofed
-87459,-37624,-235512,-113242,-55878,19179,NotSpoofed
-87458,-37623,-235511,-113241,-55877,19180,NotSpoofed
-87457,-37622,-235510,-113240,-55876,19181,NotSpoofed
-87456,-37621,-235509,-113239,-55875,19182,NotSpoofed
-87455,-37620,-235508,-113238,-55874,19183,NotSpoofed
-87454,-37619,-235507,-113237,-55873,19184,NotSpoofed
-87453,-37618,-235506,-113236,-55872,19185,NotSpoofed
-87452,-37617,-235505,-113235,-55871,19186,NotSpoofed
-87451,-37616,-235504,-113234,-55870,19187,NotSpoofed
-87450,-37615,-235503,-113233,-55869,19188,NotSpoofed
-87449,-37614,-235502,-113232,-55868,19189,NotSpoofed
-87448,-37613,-235501,-113231,-55867,19190,NotSpoofed
-87447,-37612,-235500,-113230,-55866,19191,NotSpoofed
-87446,-37611,-235499,-113229,-55865,19192,NotSpoofed
-87445,-37610,-235498,-113228,-55864,19193,NotSpoofed
-87444,-37609,-235497,-113227,-55863,19194,NotSpoofed
-87443,-37608,-235496,-113226,-55862,19195,NotSpoofed
-87442,-37607,-235495,-113225,-55861,19196,NotSpoofed
-87441,-37606,-235494,-113224,-55860,19197,NotSpoofed
-87440,-37605,-235493,-113223,-55859,19198,NotSpoofed
-87439,-37604,-235492,-113222,-55858,19199,NotSpoofed
-87438,-37603,-235491,-113221,-55857,19200,NotSpoofed
-87437,-37602,-235490,-113220,-55856,19201,NotSpoofed
-87436,-37601,-235489,-113219,-55855,19202,NotSpoofed
-87435,-37600,-235488,-113218,-55854,19203,NotSpoofed
-87434,-37599,-235487,-113217,-55853,19204,NotSpoofed
-87433,-37598,-235486,-113216,-55852,19205,NotSpoofed
-87432,-37597,-235485,-113215,-55851,19206,NotSpoofed
-87431,-37596,-235484,-113214,-55850,19207,NotSpoofed
-87430,-37595,-235483,-113213,-55849,19208,NotSpoofed
-87429,-37594,-235482,-113212,-55848,19209,NotSpoofed
-87428,-37593,-235481,-113211,-55847,19210,NotSpoofed
-87427,-37592,-235480,-113210,-55846,19211,NotSpoofed
-87426,-37591,-235479,-113209,-55845,19212,NotSpoofed
-87425,-37590,-235478,-113208,-55844,19213,NotSpoofed
-87424,-37589,-235477,-113207,-55843,19214,NotSpoofed
-87423,-37588,-235476,-113206,-55842,19215,NotSpoofed
-87422,-37587,-235475,-113205,-55841,19216,NotSpoofed
-87421,-37586,-235474,-113204,-55840,19217,NotSpoofed
-87420,-37585,-235473,-113203,-55839,19218,NotSpoofed
-87419,-37584,-235472,-113202,-55838,19219,NotSpoofed
-87418,-37583,-235471,-113201,-55837,19220,NotSpoofed
-87417,-37582,-235470,-113200,-55836,19221,NotSpoofed
-87416,-37581,-235469,-113199,-55835,19222,NotSpoofed
-87415,-37580,-235468,-113198,-55834,19223,NotSpoofed
-87414,-37579,-235467,-113197,-55833,19224,NotSpoofed
-87413,-37578,-235466,-113196,-55832,19225,NotSpoofed
-87412,-37577,-235465,-113195,-55831,19226,NotSpoofed
-87411,-37576,-235464,-113194,-55830,19227,NotSpoofed
-87410,-37575,-235463,-113193,-55829,19228,NotSpoofed
-87409,-37574,-235462,-113192,-55828,19229,NotSpoofed
-87408,-37573,-235461,-113191,-55827,19230,NotSpoofed
-87407,-37572,-235460,-113190,-55826,19231,NotSpoofed
-87406,-37571,-235459,-113189,-55825,19232,NotSpoofed
-87405,-37570,-235458,-113188,-55824,19233,NotSpoofed
-87404,-37569,-235457,-113187,-55823,19234,NotSpoofed
-87403,-37568,-235456,-113186,-55822,19235,NotSpoofed
-87402,-37567,-235455,-113185,-55821,19236,NotSpoofed
-87401,-37566,-235454,-113184,-55820,19237,NotSpoofed
-87400,-37565,-235453,-113183,-55819,19238,NotSpoofed
-87399,-37564,-235452,-113182,-55818,19239,NotSpoofed
-87398,-37563,-235451,-113181,-55817,19240,NotSpoofed
-87397,-37562,-235450,-113180,-55816,19241,NotSpoofed
-87396,-37561,-235449,-113179,-55815,19242,NotSpoofed
-87395,-37560,-235448,-113178,-55814,19243,NotSpoofed
-87394,-37559,-235447,-113177,-55813,19244,NotSpoofed
-87393,-37558,-235446,-113176,-55812,19245,NotSpoofed
-87392,-37557,-235445,-113175,-55811,19246,NotSpoofed
-87391,-37556,-235444,-113174,-55810,19247,NotSpoofed
-87390,-37555,-235443,-113173,-55809,19248,NotSpoofed
-87389,-37554,-235442,-113172,-55808,19249,NotSpoofed
-87388,-37553,-235441,-113171,-55807,19250,NotSpoofed
-87387,-37552,-235440,-113170,-55806,19251,NotSpoofed
-87386,-37551,-235439,-113169,-55805,19252,NotSpoofed
-87385,-37550,-235438,-113168,-55804,19253,NotSpoofed
-87384,-37549,-235437,-113167,-55803,19254,NotSpoofed
-87383,-37548,-235436,-113166,-55802,19255,NotSpoofed
-87382,-37547,-235435,-113165,-55801,19256,NotSpoofed
-87381,-37546,-235434,-113164,-55800,19257,NotSpoofed
-87380,-37545,-235433,-113163,-55799,19258,NotSpoofed
-87379,-37544,-235432,-113162,-55798,19259,NotSpoofed
-87378,-37543,-235431,-113161,-55797,19260,NotSpoofed
-87377,-37542,-235430,-113160,-55796,19261,NotSpoofed
-87376,-37541,-235429,-113159,-55795,19262,NotSpoofed
-87375,-37540,-235428,-113158,-55794,19263,NotSpoofed
-87374,-37539,-235427,-113157,-55793,19264,NotSpoofed
-87373,-37538,-235426,-113156,-55792,19265,NotSpoofed
-87372,-37537,-235425,-113155,-55791,19266,NotSpoofed
-87371,-37536,-235424,-113154,-55790,19267,NotSpoofed
-87370,-37535,-235423,-113153,-55789,19268,NotSpoofed
-87369,-37534,-235422,-113152,-55788,19269,NotSpoofed
-87368,-37533,-235421,-113151,-55787,19270,NotSpoofed
-87367,-37532,-235420,-113150,-55786,19271,NotSpoofed
-87366,-37531,-235419,-113149,-55785,19272,NotSpoofed
-87365,-37530,-235418,-113148,-55784,19273,NotSpoofed
-87364,-37529,-235417,-113147,-55783,19274,NotSpoofed
-87363,-37528,-235416,-113146,-55782,19275,NotSpoofed
-87362,-37527,-235415,-113145,-55781,19276,NotSpoofed
-87361,-37526,-235414,-113144,-55780,19277,NotSpoofed
-87360,-37525,-235413,-113143,-55779,19278,NotSpoofed
-87359,-37524,-235412,-113142,-55778,19279,NotSpoofed
-87358,-37523,-235411,-113141,-55777,19280,NotSpoofed
-87357,-37522,-235410,-113140,-55776,19281,NotSpoofed
-87356,-37521,-235409,-113139,-55775,19282,NotSpoofed
-87355,-37520,-235408,-113138,-55774,19283,NotSpoofed
-87354,-37519,-235407,-113137,-55773,19284,NotSpoofed
-87353,-37518,-235406,-113136,-55772,19285,NotSpoofed
-87352,-37517,-235405,-113135,-55771,19286,NotSpoofed
-87351,-37516,-235404,-113134,-55770,19287,NotSpoofed
-87350,-37515,-235403,-113133,-55769,19288,NotSpoofed
-87349,-37514,-235402,-113132,-55768,19289,NotSpoofed
-87348,-37513,-235401,-113131,-55767,19290,NotSpoofed
-87347,-37512,-235400,-113130,-55766,19291,NotSpoofed
-87346,-37511,-235399,-113129,-55765,19292,NotSpoofed
-87345,-37510,-235398,-113128,-55764,19293,NotSpoofed
-87344,-37509,-235397,-113127,-55763,19294,NotSpoofed
-87343,-37508,-235396,-113126,-55762,19295,NotSpoofed
-87342,-37507,-235395,-113125,-55761,19296,NotSpoofed
-87341,-37506,-235394,-113124,-55760,19297,NotSpoofed
-87340,-37505,-235393,-113123,-55759,19298,NotSpoofed
-87339,-37504,-235392,-113122,-55758,19299,NotSpoofed
-87338,-37503,-235391,-113121,-55757,19300,NotSpoofed
-87337,-37502,-235390,-113120,-55756,19301,NotSpoofed
-87336,-37501,-235389,-113119,-55755,19302,NotSpoofed
-87335,-37500,-235388,-113118,-55754,19303,NotSpoofed
-87334,-37499,-235387,-113117,-55753,19304,NotSpoofed
-87333,-37498,-235386,-113116,-55752,19305,NotSpoofed
-87332,-37497,-235385,-113115,-55751,19306,NotSpoofed
-87331,-37496,-235384,-113114,-55750,19307,NotSpoofed
-87330,-37495,-235383,-113113,-55749,19308,NotSpoofed
-87329,-37494,-235382,-113112,-55748,19309,NotSpoofed
-87328,-37493,-235381,-113111,-55747,19310,NotSpoofed
-87327,-37492,-235380,-113110,-55746,19311,NotSpoofed
-87326,-37491,-235379,-113109,-55745,19312,NotSpoofed
-87325,-37490,-235378,-113108,-55744,19313,NotSpoofed
-87324,-37489,-235377,-113107,-55743,19314,NotSpoofed
-87323,-37488,-235376,-113106,-55742,19315,NotSpoofed
-87322,-37487,-235375,-113105,-55741,19316,NotSpoofed
-87321,-37486,-235374,-113104,-55740,19317,NotSpoofed
-87320,-37485,-235373,-113103,-55739,19318,NotSpoofed
-87319,-37484,-235372,-113102,-55738,19319,NotSpoofed
-87318,-37483,-235371,-113101,-55737,19320,NotSpoofed
-87317,-37482,-235370,-113100,-55736,19321,NotSpoofed
-87316,-37481,-235369,-113099,-55735,19322,NotSpoofed
-87315,-37480,-235368,-113098,-55734,19323,NotSpoofed
-87314,-37479,-235367,-113097,-55733,19324,NotSpoofed
-87313,-37478,-235366,-113096,-55732,19325,NotSpoofed
-87312,-37477,-235365,-113095,-55731,19326,NotSpoofed
-87311,-37476,-235364,-113094,-55730,19327,NotSpoofed
-87310,-37475,-235363,-113093,-55729,19328,NotSpoofed
-87309,-37474,-235362,-113092,-55728,19329,NotSpoofed
-87308,-37473,-235361,-113091,-55727,19330,NotSpoofed
-87307,-37472,-235360,-113090,-55726,19331,NotSpoofed
-87306,-37471,-235359,-113089,-55725,19332,NotSpoofed
-87305,-37470,-235358,-113088,-55724,19333,NotSpoofed
-87304,-37469,-235357,-113087,-55723,19334,NotSpoofed
-87303,-37468,-235356,-113086,-55722,19335,NotSpoofed
-87302,-37467,-235355,-113085,-55721,19336,NotSpoofed
-87301,-37466,-235354,-113084,-55720,19337,NotSpoofed
-87300,-37465,-235353,-113083,-55719,19338,NotSpoofed
-87299,-37464,-235352,-113082,-55718,19339,NotSpoofed
-87298,-37463,-235351,-113081,-55717,19340,NotSpoofed
-87297,-37462,-235350,-113080,-55716,19341,NotSpoofed
-87296,-37461,-235349,-113079,-55715,19342,NotSpoofed
-87295,-37460,-235348,-113078,-55714,19343,NotSpoofed
-87294,-37459,-235347,-113077,-55713,19344,NotSpoofed
-87293,-37458,-235346,-113076,-55712,19345,NotSpoofed
-87292,-37457,-235345,-113075,-55711,19346,NotSpoofed
-87291,-37456,-235344,-113074,-55710,19347,NotSpoofed
-87290,-37455,-235343,-113073,-55709,19348,NotSpoofed
-87289,-37454,-235342,-113072,-55708,19349,NotSpoofed
-87288,-37453,-235341,-113071,-55707,19350,NotSpoofed
-87287,-37452,-235340,-113070,-55706,19351,NotSpoofed
-87286,-37451,-235339,-113069,-55705,19352,NotSpoofed
-87285,-37450,-235338,-113068,-55704,19353,NotSpoofed
-87284,-37449,-235337,-113067,-55703,19354,NotSpoofed
