I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-10923,-61798,-263198,-105848,61883,36716,Spoofed
-10922,-61797,-263197,-105847,61884,36717,Spoofed
-10921,-61796,-263196,-105846,61885,36718,Spoofed
-10920,-61795,-263195,-105845,61886,36719,Spoofed
-10919,-61794,-263194,-105844,61887,36720,Spoofed
-10918,-61793,-263193,-105843,61888,36721,Spoofed
-10917,-61792,-263192,-105842,61889,36722,Spoofed
-10916,-61791,-263191,-105841,61890,36723,Spoofed
-10915,-61790,-263190,-105840,61891,36724,Spoofed
-10914,-61789,-263189,-105839,61892,36725,Spoofed
-10913,-61788,-263188,-105838,61893,36726,Spoofed
-10912,-61787,-263187,-105837,61894,36727,Spoofed
-10911,-61786,-263186,-105836,61895,36728,Spoofed
-10910,-61785,-263185,-105835,61896,36729,Spoofed
-10909,-61784,-263184,-105834,61897,36730,Spoofed
-10908,-61783,-263183,-105833,61898,36731,Spoofed
-10907,-61782,-263182,-105832,61899,36732,Spoofed
-10906,-61781,-263181,-105831,61900,36733,Spoofed
-10905,-61780,-263180,-105830,61901,36734,Spoofed
-10904,-61779,-263179,-105829,61902,36735,Spoofed
-10903,-61778,-263178,-105828,61903,36736,Spoofed
-10902,-61777,-263177,-105827,61904,36737,Spoofed
-10901,-61776,-263176,-105826,61905,36738,Spoofed
-10900,-61775,-263175,-105825,61906,36739,Spoofed
-10899,-61774,-263174,-105824,61907,36740,Spoofed
-10898,-61773,-263173,-105823,61908,36741,Spoofed
-10897,-61772,-263172,-105822,61909,36742,Spoofed
-10896,-61771,-263171,-105821,61910,36743,Spoofed
-10895,-61770,-263170,-105820,61911,36744,Spoofed
-10894,-61769,-263169,-105819,61912,36745,Spoofed
-10893,-61768,-263168,-105818,61913,36746,Spoofed
-10892,-61767,-263167,-105817,61914,36747,Spoofed
-10891,-61766,-263166,-105816,61915,36748,Spoofed
-10890,-61765,-263165,-105815,61916,36749,Spoofed
-10889,-61764,-263164,-105814,61917,36750,Spoofed
-10888,-61763,-263163,-105813,61918,36751,Spoofed
-10887,-61762,-263162,-105812,61919,36752,Spoofed
-10886,-61761,-263161,-105811,61920,36753,Spoofed
-10885,-61760,-263160,-105810,61921,36754,Spoofed
-10884,-61759,-263159,-105809,61922,36755,Spoofed
-10883,-61758,-263158,-105808,61923,36756,Spoofed
-10882,-61757,-263157,-105807,61924,36757,Spoofed
-10881,-61756,-263156,-105806,61925,36758,Spoofed
-10880,-61755,-263155,-105805,61926,36759,Spoofed
-10879,-61754,-263154,-105804,61927,36760,Spoofed
-10878,-61753,-263153,-105803,61928,36761,Spoofed
-10877,-61752,-263152,-105802,61929,36762,Spoofed
-10876,-61751,-263151,-105801,61930,36763,Spoofed
-10875,-61750,-263150,-105800,61931,36764,Spoofed
-10874,-61749,-263149,-105799,61932,36765,Spoofed
-10873,-61748,-263148,-105798,61933,36766,Spoofed
-10872,-61747,-263147,-105797,61934,36767,Spoofed
-10871,-61746,-263146,-105796,61935,36768,Spoofed
-10870,-61745,-263145,-105795,61936,36769,Spoofed
-10869,-61744,-263144,-105794,61937,36770,Spoofed
-10868,-61743,-263143,-105793,61938,36771,Spoofed
-10867,-61742,-263142,-105792,61939,36772,Spoofed
-10866,-61741,-263141,-105791,61940,36773,Spoofed
-10865,-61740,-263140,-105790,61941,36774,Spoofed
-10864,-61739,-263139,-105789,61942,36775,Spoofed
-10863,-61738,-263138,-105788,61943,36776,Spoofed
-10862,-61737,-263137,-105787,61944,36777,Spoofed
-10861,-61736,-263136,-105786,61945,36778,Spoofed
-10860,-61735,-263135,-105785,61946,36779,Spoofed
-10859,-61734,-263134,-105784,61947,36780,Spoofed
-10858,-61733,-263133,-105783,61948,36781,Spoofed
-10857,-61732,-263132,-105782,61949,36782,Spoofed
-10856,-61731,-263131,-105781,61950,36783,Spoofed
-10855,-61730,-263130,-105780,61951,36784,Spoofed
-10854,-61729,-263129,-105779,61952,36785,Spoofed
-10853,-61728,-263128,-105778,61953,36786,Spoofed
-10852,-61727,-263127,-105777,61954,36787,Spoofed
-10851,-61726,-263126,-105776,61955,36788,Spoofed
-10850,-61725,-263125,-105775,61956,36789,Spoofed
-10849,-61724,-263124,-105774,61957,36790,Spoofed
-10848,-61723,-263123,-105773,61958,36791,Spoofed
-10847,-61722,-263122,-105772,61959,36792,Spoofed
-10846,-61721,-263121,-105771,61960,36793,Spoofed
-10845,-61720,-263120,-105770,61961,36794,Spoofed
-10844,-61719,-263119,-105769,61962,36795,Spoofed
-10843,-61718,-263118,-105768,61963,36796,Spoofed
-10842,-61717,-263117,-105767,61964,36797,Spoofed
-10841,-61716,-263116,-105766,61965,36798,Spoofed
-10840,-61715,-263115,-105765,61966,36799,Spoofed
-10839,-61714,-263114,-105764,61967,36800,Spoofed
-10838,-61713,-263113,-105763,61968,36801,Spoofed
-10837,-61712,-263112,-105762,61969,36802,Spoofed
-10836,-61711,-263111,-105761,61970,36803,Spoofed
-10835,-61710,-263110,-105760,61971,36804,Spoofed
-10834,-61709,-263109,-105759,61972,36805,Spoofed
-10833,-61708,-263108,-105758,61973,36806,Spoofed
-10832,-61707,-263107,-105757,61974,36807,Spoofed
-10831,-61706,-263106,-105756,61975,36808,Spoofed
-10830,-61705,-263105,-105755,61976,36809,Spoofed
-10829,-61704,-263104,-105754,61977,36810,Spoofed
-10828,-61703,-263103,-105753,61978,36811,Spoofed
-10827,-61702,-263102,-105752,61979,36812,Spoofed
-10826,-61701,-263101,-105751,61980,36813,Spoofed
-10825,-61700,-263100,-105750,61981,36814,Spoofed
-10824,-61699,-263099,-105749,61982,36815,Spoofed
-10823,-61698,-263098,-105748,61983,36816,Spoofed
-10822,-61697,-263097,-105747,61984,36817,Spoofed
-10821,-61696,-263096,-105746,61985,36818,Spoofed
-10820,-61695,-263095,-105745,61986,36819,Spoofed
-10819,-61694,-263094,-105744,61987,36820,Spoofed
-10818,-61693,-263093,-105743,61988,36821,Spoofed
-10817,-61692,-263092,-105742,61989,36822,Spoofed
-10816,-61691,-263091,-105741,61990,36823,Spoofed
-10815,-61690,-263090,-105740,61991,36824,Spoofed
-10814,-61689,-263089,-105739,61992,36825,Spoofed
-10813,-61688,-263088,-105738,61993,36826,Spoofed
-10812,-61687,-263087,-105737,61994,36827,Spoofed
-10811,-61686,-263086,-105736,61995,36828,Spoofed
-10810,-61685,-263085,-105735,61996,36829,Spoofed
-10809,-61684,-263084,-105734,61997,36830,Spoofed
-10808,-61683,-263083,-105733,61998,36831,Spoofed
-10807,-61682,-263082,-105732,61999,36832,Spoofed
-10806,-61681,-263081,-105731,62000,36833,Spoofed
-10805,-61680,-263080,-105730,62001,36834,Spoofed
-10804,-61679,-263079,-105729,62002,36835,Spoofed
-10803,-61678,-263078,-105728,62003,36836,Spoofed
-10802,-61677,-263077,-105727,62004,36837,Spoofed
-10801,-61676,-263076,-105726,62005,36838,Spoofed
-10800,-61675,-263075,-105725,62006,36839,Spoofed
-10799,-61674,-263074,-105724,62007,36840,Spoofed
-10798,-61673,-263073,-105723,62008,36841,Spoofed
-10797,-61672,-263072,-105722,62009,36842,Spoofed
-10796,-61671,-263071,-105721,62010,36843,Spoofed
-10795,-61670,-263070,-105720,62011,36844,Spoofed
-10794,-61669,-263069,-105719,62012,36845,Spoofed
-10793,-61668,-263068,-105718,62013,36846,Spoofed
-10792,-61667,-263067,-105717,62014,36847,Spoofed
-10791,-61666,-263066,-105716,62015,36848,Spoofed
-10790,-61665,-263065,-105715,62016,36849,Spoofed
-10789,-61664,-263064,-105714,62017,36850,Spoofed
-10788,-61663,-263063,-105713,62018,36851,Spoofed
-10787,-61662,-263062,-105712,62019,36852,Spoofed
-10786,-61661,-263061,-105711,62020,36853,Spoofed
-10785,-61660,-263060,-105710,62021,36854,Spoofed
-10784,-61659,-263059,-105709,62022,36855,Spoofed
-10783,-61658,-263058,-105708,62023,36856,Spoofed
-10782,-61657,-263057,-105707,62024,36857,Spoofed
-10781,-61656,-263056,-105706,62025,36858,Spoofed
-10780,-61655,-263055,-105705,62026,36859,Spoofed
-10779,-61654,-263054,-105704,62027,36860,Spoofed
-10778,-61653,-263053,-105703,62028,36861,Spoofed
-10777,-61652,-263052,-105702,62029,36862,Spoofed
-10776,-61651,-263051,-105701,62030,36863,Spoofed
-10775,-61650,-263050,-105700,62031,36864,Spoofed
-10774,-61649,-263049,-105699,62032,36865,Spoofed
-10773,-61648,-263048,-105698,62033,36866,Spoofed
-10772,-61647,-263047,-105697,62034,36867,Spoofed
-10771,-61646,-263046,-105696,62035,36868,Spoofed
-10770,-61645,-263045,-105695,62036,36869,Spoofed
-10769,-61644,-263044,-105694,62037,36870,Spoofed
-10768,-61643,-263043,-105693,62038,36871,Spoofed
-10767,-61642,-263042,-105692,62039,36872,Spoofed
-10766,-61641,-263041,-105691,62040,36873,Spoofed
-10765,-61640,-263040,-105690,62041,36874,Spoofed
-10764,-61639,-263039,-105689,62042,36875,Spoofed
-10763,-61638,-263038,-105688,62043,36876,Spoofed
-10762,-61637,-263037,-105687,62044,36877,Spoofed
-10761,-61636,-263036,-105686,62045,36878,Spoofed
-10760,-61635,-263035,-105685,62046,36879,Spoofed
-10759,-61634,-263034,-105684,62047,36880,Spoofed
-10758,-61633,-263033,-105683,62048,36881,Spoofed
-10757,-61632,-263032,-105682,62049,36882,Spoofed
-10756,-61631,-263031,-105681,62050,36883,Spoofed
-10755,-61630,-263030,-105680,62051,36884,Spoofed
-10754,-61629,-263029,-105679,62052,36885,Spoofed
-10753,-61628,-263028,-105678,62053,36886,Spoofed
-10752,-61627,-263027,-105677,62054,36887,Spoofed
-10751,-61626,-263026,-105676,62055,36888,Spoofed
-10750,-61625,-263025,-105675,62056,36889,Spoofed
-10749,-61624,-263024,-105674,62057,36890,Spoofed
-10748,-61623,-263023,-105673,62058,36891,Spoofed
-10747,-61622,-263022,-105672,62059,36892,Spoofed
-10746,-61621,-263021,-105671,62060,36893,Spoofed
-10745,-61620,-263020,-105670,62061,36894,Spoofed
-10744,-61619,-263019,-105669,62062,36895,Spoofed
-10743,-61618,-263018,-105668,62063,36896,Spoofed
-10742,-61617,-263017,-105667,62064,36897,Spoofed
-10741,-61616,-263016,-105666,62065,36898,Spoofed
-10740,-61615,-263015,-105665,62066,36899,Spoofed
-10739,-61614,-263014,-105664,62067,36900,Spoofed
-10738,-61613,-263013,-105663,62068,36901,Spoofed
-10737,-61612,-263012,-105662,62069,36902,Spoofed
-10736,-61611,-263011,-105661,62070,36903,Spoofed
-10735,-61610,-263010,-105660,62071,36904,Spoofed
-10734,-61609,-263009,-105659,62072,36905,Spoofed
-10733,-61608,-263008,-105658,62073,36906,Spoofed
-10732,-61607,-263007,-105657,62074,36907,Spoofed
-10731,-61606,-263006,-105656,62075,36908,Spoofed
-10730,-61605,-263005,-105655,62076,36909,Spoofed
-10729,-61604,-263004,-105654,62077,36910,Spoofed
-10728,-61603,-263003,-105653,62078,36911,Spoofed
-10727,-61602,-263002,-105652,62079,36912,Spoofed
-10726,-61601,-263001,-105651,62080,36913,Spoofed
-10725,-61600,-263000,-105650,62081,36914,Spoofed
-10724,-61599,-262999,-105649,62082,36915,Spoofed
-10723,-61598,-262998,-105648,62083,36916,Spoofed
-10722,-61597,-262997,-105647,62084,36917,Spoofed
-10721,-61596,-262996,-105646,62085,36918,Spoofed
-10720,-61595,-262995,-105645,62086,36919,Spoofed
-10719,-61594,-262994,-105644,62087,36920,Spoofed
-10718,-61593,-262993,-105643,62088,36921,Spoofed
-10717,-61592,-262992,-105642,62089,36922,Spoofed
-10716,-61591,-262991,-105641,62090,36923,Spoofed
-10715,-61590,-262990,-105640,62091,36924,Spoofed
-10714,-61589,-262989,-105639,62092,36925,Spoofed
-10713,-61588,-262988,-105638,62093,36926,Spoofed
-10712,-61587,-262987,-105637,62094,36927,Spoofed
-10711,-61586,-262986,-105636,62095,36928,Spoofed
-10710,-61585,-262985,-105635,62096,36929,Spoofed
-10709,-61584,-262984,-105634,62097,36930,Spoofed
-10708,-61583,-262983,-105633,62098,36931,Spoofed
-10707,-61582,-262982,-105632,62099,36932,Spoofed
-10706,-61581,-262981,-105631,62100,36933,Spoofed
-10705,-61580,-262980,-105630,62101,36934,Spoofed
-10704,-61579,-262979,-105629,62102,36935,Spoofed
-10703,-61578,-262978,-105628,62103,36936,Spoofed
-10702,-61577,-262977,-105627,62104,36937,Spoofed
-10701,-61576,-262976,-105626,62105,36938,Spoofed
-10700,-61575,-262975,-105625,62106,36939,Spoofed
-10699,-61574,-262974,-105624,62107,36940,Spoofed
-10698,-61573,-262973,-105623,62108,36941,Spoofed
-10697,-61572,-262972,-105622,62109,36942,Spoofed
-10696,-61571,-262971,-105621,62110,36943,Spoofed
-10695,-61570,-262970,-105620,62111,36944,Spoofed
-10694,-61569,-262969,-105619,62112,36945,Spoofed
-10693,-61568,-262968,-105618,62113,36946,Spoofed
-10692,-61567,-262967,-105617,62114,36947,Spoofed
-10691,-61566,-262966,-105616,62115,36948,Spoofed
-10690,-61565,-262965,-105615,62116,36949,Spoofed
-10689,-61564,-262964,-105614,62117,36950,Spoofed
-10688,-61563,-262963,-105613,62118,36951,Spoofed
-10687,-61562,-262962,-105612,62119,36952,Spoofed
-10686,-61561,-262961,-105611,62120,36953,Spoofed
-10685,-61560,-262960,-105610,62121,36954,Spoofed
-10684,-61559,-262959,-105609,62122,36955,Spoofed
-10683,-61558,-262958,-105608,62123,36956,Spoofed
-10682,-61557,-262957,-105607,62124,36957,Spoofed
-10681,-61556,-262956,-105606,62125,36958,Spoofed
-10680,-61555,-262955,-105605,62126,36959,Spoofed
-10679,-61554,-262954,-105604,62127,36960,Spoofed
-10678,-61553,-262953,-105603,62128,36961,Spoofed
-10677,-61552,-262952,-105602,62129,36962,Spoofed
-10676,-61551,-262951,-105601,62130,36963,Spoofed
-10675,-61550,-262950,-105600,62131,36964,Spoofed
-10674,-61549,-262949,-105599,62132,36965,Spoofed
-10673,-61548,-262948,-105598,62133,36966,Spoofed
-10672,-61547,-262947,-105597,62134,36967,Spoofed
-10671,-61546,-262946,-105596,62135,36968,Spoofed
-10670,-61545,-262945,-105595,62136,36969,Spoofed
-10669,-61544,-262944,-105594,62137,36970,Spoofed
-10668,-61543,-262943,-105593,62138,36971,Spoofed
-10667,-61542,-262942,-105592,62139,36972,Spoofed
-10666,-61541,-262941,-105591,62140,36973,Spoofed
-10665,-61540,-262940,-105590,62141,36974,Spoofed
-10664,-61539,-262939,-105589,62142,36975,Spoofed
-10663,-61538,-262938,-105588,62143,36976,Spoofed
-10662,-61537,-262937,-105587,62144,36977,Spoofed
-10661,-61536,-262936,-105586,62145,36978,Spoofed
-10660,-61535,-262935,-105585,62146,36979,Spoofed
-10659,-61534,-262934,-105584,62147,36980,Spoofed
-10658,-61533,-262933,-105583,62148,36981,Spoofed
-10657,-61532,-262932,-105582,62149,36982,Spoofed
-10656,-61531,-262931,-105581,62150,36983,Spoofed
-10655,-61530,-262930,-105580,62151,36984,Spoofed
-10654,-61529,-262929,-105579,62152,36985,Spoofed
-10653,-61528,-262928,-105578,62153,36986,Spoofed
-10652,-61527,-262927,-105577,62154,36987,Spoofed
-10651,-61526,-262926,-105576,62155,36988,Spoofed
-10650,-61525,-262925,-105575,62156,36989,Spoofed
-10649,-61524,-262924,-105574,62157,36990,Spoofed
-10648,-61523,-262923,-105573,62158,36991,Spoofed
-10647,-61522,-262922,-105572,62159,36992,Spoofed
-10646,-61521,-262921,-105571,62160,36993,Spoofed
-10645,-61520,-262920,-105570,62161,36994,Spoofed
-10644,-61519,-262919,-105569,62162,36995,Spoofed
-10643,-61518,-262918,-105568,62163,36996,Spoofed
-10642,-61517,-262917,-105567,62164,36997,Spoofed
-10641,-61516,-262916,-105566,62165,36998,Spoofed
-10640,-61515,-262915,-105565,62166,36999,Spoofed
-10639,-61514,-262914,-105564,62167,37000,Spoofed
-10638,-61513,-262913,-105563,62168,37001,Spoofed
-10637,-61512,-262912,-105562,62169,37002,Spoofed
-10636,-61511,-262911,-105561,62170,37003,Spoofed
-10635,-61510,-262910,-105560,62171,37004,Spoofed
-10634,-61509,-262909,-105559,62172,37005,Spoofed
-10633,-61508,-262908,-105558,62173,37006,Spoofed
-10632,-61507,-262907,-105557,62174,37007,Spoofed
-10631,-61506,-262906,-105556,62175,37008,Spoofed
-10630,-61505,-262905,-105555,62176,37009,Spoofed
-10629,-61504,-262904,-105554,62177,37010,Spoofed
-10628,-61503,-262903,-105553,62178,37011,Spoofed
-10627,-61502,-262902,-105552,62179,37012,Spoofed
-10626,-61501,-262901,-105551,62180,37013,Spoofed
-10625,-61500,-262900,-105550,62181,37014,Spoofed
-10624,-61499,-262899,-105549,62182,37015,Spoofed
-10623,-61498,-262898,-105548,62183,37016,Spoofed
-10622,-61497,-262897,-105547,62184,37017,Spoofed
-10621,-61496,-262896,-105546,62185,37018,Spoofed
-10620,-61495,-262895,-105545,62186,37019,Spoofed
-10619,-61494,-262894,-105544,62187,37020,Spoofed
-10618,-61493,-262893,-105543,62188,37021,Spoofed
-10617,-61492,-262892,-105542,62189,37022,Spoofed
-10616,-61491,-262891,-105541,62190,37023,Spoofed
-10615,-61490,-262890,-105540,62191,37024,Spoofed
-10614,-61489,-262889,-105539,62192,37025,Spoofed
-10613,-61488,-262888,-105538,62193,37026,Spoofed
-10612,-61487,-262887,-105537,62194,37027,Spoofed
-10611,-61486,-262886,-105536,62195,37028,Spoofed
-10610,-61485,-262885,-105535,62196,37029,Spoofed
-10609,-61484,-262884,-105534,62197,37030,Spoofed
-10608,-61483,-262883,-105533,62198,37031,Spoofed
-10607,-61482,-262882,-105532,62199,37032,Spoofed
-10606,-61481,-262881,-105531,62200,37033,Spoofed
-10605,-61480,-262880,-105530,62201,37034,Spoofed
-10604,-61479,-262879,-105529,62202,37035,Spoofed
-10603,-61478,-262878,-105528,62203,37036,Spoofed
-10602,-61477,-262877,-105527,62204,37037,Spoofed
-10601,-61476,-262876,-105526,62205,37038,Spoofed
-10600,-61475,-262875,-105525,62206,37039,Spoofed
-10599,-61474,-262874,-105524,62207,37040,Spoofed
-10598,-61473,-262873,-105523,62208,37041,Spoofed
-10597,-61472,-262872,-105522,62209,37042,Spoofed
-10596,-61471,-262871,-105521,62210,37043,Spoofed
-10595,-61470,-262870,-105520,62211,37044,Spoofed
-10594,-61469,-262869,-105519,62212,37045,Spoofed
-10593,-61468,-262868,-105518,62213,37046,Spoofed
-10592,-61467,-262867,-105517,62214,37047,Spoofed
-10591,-61466,-262866,-105516,62215,37048,Spoofed
-10590,-61465,-262865,-105515,62216,37049,Spoofed
-10589,-61464,-262864,-105514,62217,37050,Spoofed
-10588,-61463,-262863,-105513,62218,37051,Spoofed
-10587,-61462,-262862,-105512,62219,37052,Spoofed
-10586,-61461,-262861,-105511,62220,37053,Spoofed
-10585,-61460,-262860,-105510,62221,37054,Spoofed
-10584,-61459,-262859,-105509,62222,37055,Spoofed
-10583,-61458,-262858,-105508,62223,37056,Spoofed
-10582,-61457,-262857,-105507,62224,37057,Spoofed
-10581,-61456,-262856,-105506,62225,37058,Spoofed
-10580,-61455,-262855,-105505,62226,37059,Spoofed
-10579,-61454,-262854,-105504,62227,37060,Spoofed
-10578,-61453,-262853,-105503,62228,37061,Spoofed
-10577,-61452,-262852,-105502,62229,37062,Spoofed
-10576,-61451,-262851,-105501,62230,37063,Spoofed
-10575,-61450,-262850,-105500,62231,37064,Spoofed
-10574,-61449,-262849,-105499,62232,37065,Spoofed
-10573,-61448,-262848,-105498,62233,37066,Spoofed
-10572,-61447,-262847,-105497,62234,37067,Spoofed
-10571,-61446,-262846,-105496,62235,37068,Spoofed
-10570,-61445,-262845,-105495,62236,37069,Spoofed
-10569,-61444,-262844,-105494,62237,37070,Spoofed
-10568,-61443,-262843,-105493,62238,37071,Spoofed
-10567,-61442,-262842,-105492,62239,37072,Spoofed
-10566,-61441,-262841,-105491,62240,37073,Spoofed
-10565,-61440,-262840,-105490,62241,37074,Spoofed
-10564,-61439,-262839,-105489,62242,37075,Spoofed
-10563,-61438,-262838,-105488,62243,37076,Spoofed
-10562,-61437,-262837,-105487,62244,37077,Spoofed
-10561,-61436,-262836,-105486,62245,37078,Spoofed
-10560,-61435,-262835,-105485,62246,37079,Spoofed
-10559,-61434,-262834,-105484,62247,37080,Spoofed
-10558,-61433,-262833,-105483,62248,37081,Spoofed
-10557,-61432,-262832,-105482,62249,37082,Spoofed
-10556,-61431,-262831,-105481,62250,37083,Spoofed
-10555,-61430,-262830,-105480,62251,37084,Spoofed
-10554,-61429,-262829,-105479,62252,37085,Spoofed
-10553,-61428,-262828,-105478,62253,37086,Spoofed
-10552,-61427,-262827,-105477,62254,37087,Spoofed
-10551,-61426,-262826,-105476,62255,37088,Spoofed
-10550,-61425,-262825,-105475,62256,37089,Spoofed
-10549,-61424,-262824,-105474,62257,37090,Spoofed
-10548,-61423,-262823,-105473,62258,37091,Spoofed
-10547,-61422,-262822,-105472,62259,37092,Spoofed
-10546,-61421,-262821,-105471,62260,37093,Spoofed
-10545,-61420,-262820,-105470,62261,37094,Spoofed
-10544,-61419,-262819,-105469,62262,37095,Spoofed
-10543,-61418,-262818,-105468,62263,37096,Spoofed
-10542,-61417,-262817,-105467,62264,37097,Spoofed
-10541,-61416,-262816,-105466,62265,37098,Spoofed
-10540,-61415,-262815,-105465,62266,37099,Spoofed
-10539,-61414,-262814,-105464,62267,37100,Spoofed
