I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
49330,-150705,144385,4730,-82665,-5522,NotSpoofed
49331,-150704,144386,4731,-82664,-5521,NotSpoofed
49332,-150703,144387,4732,-82663,-5520,NotSpoofed
49333,-150702,144388,4733,-82662,-5519,NotSpoofed
49334,-150701,144389,4734,-82661,-5518,NotSpoofed
49335,-150700,144390,4735,-82660,-5517,NotSpoofed
49336,-150699,144391,4736,-82659,-5516,NotSpoofed
49337,-150698,144392,4737,-82658,-5515,NotSpoofed
49338,-150697,144393,4738,-82657,-5514,NotSpoofed
49339,-150696,144394,4739,-82656,-5513,NotSpoofed
49340,-150695,144395,4740,-82655,-5512,NotSpoofed
49341,-150694,144396,4741,-82654,-5511,NotSpoofed
49342,-150693,144397,4742,-82653,-5510,NotSpoofed
49343,-150692,144398,4743,-82652,-5509,NotSpoofed
49344,-150691,144399,4744,-82651,-5508,NotSpoofed
49345,-150690,144400,4745,-82650,-5507,NotSpoofed
49346,-150689,144401,4746,-82649,-5506,NotSpoofed
49347,-150688,144402,4747,-82648,-5505,NotSpoofed
49348,-150687,144403,4748,-82647,-5504,NotSpoofed
49349,-150686,144404,4749,-82646,-5503,NotSpoofed
49350,-150685,144405,4750,-82645,-5502,NotSpoofed
49351,-150684,144406,4751,-82644,-5501,NotSpoofed
49352,-150683,144407,4752,-82643,-5500,NotSpoofed
49353,-150682,144408,4753,-82642,-5499,NotSpoofed
49354,-150681,144409,4754,-82641,-5498,NotSpoofed
49355,-150680,144410,4755,-82640,-5497,NotSpoofed
49356,-150679,144411,4756,-82639,-5496,NotSpoofed
49357,-150678,144412,4757,-82638,-5495,NotSpoofed
49358,-150677,144413,4758,-82637,-5494,NotSpoofed
49359,-150676,144414,4759,-82636,-5493,NotSpoofed
49360,-150675,144415,4760,-82635,-5492,NotSpoofed
49361,-150674,144416,4761,-82634,-5491,NotSpoofed
49362,-150673,144417,4762,-82633,-5490,NotSpoofed
49363,-150672,144418,4763,-82632,-5489,NotSpoofed
49364,-150671,144419,4764,-82631,-5488,NotSpoofed
49365,-150670,144420,4765,-82630,-5487,NotSpoofed
49366,-150669,144421,4766,-82629,-5486,NotSpoofed
49367,-150668,144422,4767,-82628,-5485,NotSpoofed
49368,-150667,144423,4768,-82627,-5484,NotSpoofed
49369,-150666,144424,4769,-82626,-5483,NotSpoofed
49370,-150665,144425,4770,-82625,-5482,NotSpoofed
49371,-150664,144426,4771,-82624,-5481,NotSpoofed
49372,-150663,144427,4772,-82623,-5480,NotSpoofed
49373,-150662,144428,4773,-82622,-5479,NotSpoofed
49374,-150661,144429,4774,-82621,-5478,NotSpoofed
49375,-150660,144430,4775,-82620,-5477,NotSpoofed
49376,-150659,144431,4776,-82619,-5476,NotSpoofed
49377,-150658,144432,4777,-82618,-5475,NotSpoofed
49378,-150657,144433,4778,-82617,-5474,NotSpoofed
49379,-150656,144434,4779,-82616,-5473,NotSpoofed
49380,-150655,144435,4780,-82615,-5472,NotSpoofed
49381,-150654,144436,4781,-82614,-5471,NotSpoofed
49382,-150653,144437,4782,-82613,-5470,NotSpoofed
49383,-150652,144438,4783,-82612,-5469,NotSpoofed
49384,-150651,144439,4784,-82611,-5468,NotSpoofed
49385,-150650,144440,4785,-82610,-5467,NotSpoofed
49386,-150649,144441,4786,-82609,-5466,NotSpoofed
49387,-150648,144442,4787,-82608,-5465,NotSpoofed
49388,-150647,144443,4788,-82607,-5464,NotSpoofed
49389,-150646,144444,4789,-82606,-5463,NotSpoofed
49390,-150645,144445,4790,-82605,-5462,NotSpoofed
49391,-150644,144446,4791,-82604,-5461,NotSpoofed
49392,-150643,144447,4792,-82603,-5460,NotSpoofed
49393,-150642,144448,4793,-82602,-5459,NotSpoofed
49394,-150641,144449,4794,-82601,-5458,NotSpoofed
49395,-150640,144450,4795,-82600,-5457,NotSpoofed
49396,-150639,144451,4796,-82599,-5456,NotSpoofed
49397,-150638,144452,4797,-82598,-5455,NotSpoofed
49398,-150637,144453,4798,-82597,-5454,NotSpoofed
49399,-150636,144454,4799,-82596,-5453,NotSpoofed
49400,-150635,144455,4800,-82595,-5452,NotSpoofed
49401,-150634,144456,4801,-82594,-5451,NotSpoofed
49402,-150633,144457,4802,-82593,-5450,NotSpoofed
49403,-150632,144458,4803,-82592,-5449,NotSpoofed
49404,-150631,144459,4804,-82591,-5448,NotSpoofed
49405,-150630,144460,4805,-82590,-5447,NotSpoofed
49406,-150629,144461,4806,-82589,-5446,NotSpoofed
49407,-150628,144462,4807,-82588,-5445,NotSpoofed
49408,-150627,144463,4808,-82587,-5444,NotSpoofed
49409,-150626,144464,4809,-82586,-5443,NotSpoofed
49410,-150625,144465,4810,-82585,-5442,NotSpoofed
49411,-150624,144466,4811,-82584,-5441,NotSpoofed
49412,-150623,144467,4812,-82583,-5440,NotSpoofed
49413,-150622,144468,4813,-82582,-5439,NotSpoofed
49414,-150621,144469,4814,-82581,-5438,NotSpoofed
49415,-150620,144470,4815,-82580,-5437,NotSpoofed
49416,-150619,144471,4816,-82579,-5436,NotSpoofed
49417,-150618,144472,4817,-82578,-5435,NotSpoofed
49418,-150617,144473,4818,-82577,-5434,NotSpoofed
49419,-150616,144474,4819,-82576,-5433,NotSpoofed
49420,-150615,144475,4820,-82575,-5432,NotSpoofed
49421,-150614,144476,4821,-82574,-5431,NotSpoofed
49422,-150613,144477,4822,-82573,-5430,NotSpoofed
49423,-150612,144478,4823,-82572,-5429,NotSpoofed
49424,-150611,144479,4824,-82571,-5428,NotSpoofed
49425,-150610,144480,4825,-82570,-5427,NotSpoofed
49426,-150609,144481,4826,-82569,-5426,NotSpoofed
49427,-150608,144482,4827,-82568,-5425,NotSpoofed
49428,-150607,144483,4828,-82567,-5424,NotSpoofed
49429,-150606,144484,4829,-82566,-5423,NotSpoofed
49430,-150605,144485,4830,-82565,-5422,NotSpoofed
49431,-150604,144486,4831,-82564,-5421,NotSpoofed
49432,-150603,144487,4832,-82563,-5420,NotSpoofed
49433,-150602,144488,4833,-82562,-5419,NotSpoofed
49434,-150601,144489,4834,-82561,-5418,NotSpoofed
49435,-150600,144490,4835,-82560,-5417,NotSpoofed
49436,-150599,144491,4836,-82559,-5416,NotSpoofed
49437,-150598,144492,4837,-82558,-5415,NotSpoofed
49438,-150597,144493,4838,-82557,-5414,NotSpoofed
49439,-150596,144494,4839,-82556,-5413,NotSpoofed
49440,-150595,144495,4840,-82555,-5412,NotSpoofed
49441,-150594,144496,4841,-82554,-5411,NotSpoofed
49442,-150593,144497,4842,-82553,-5410,NotSpoofed
49443,-150592,144498,4843,-82552,-5409,NotSpoofed
49444,-150591,144499,4844,-82551,-5408,NotSpoofed
49445,-150590,144500,4845,-82550,-5407,NotSpoofed
49446,-150589,144501,4846,-82549,-5406,NotSpoofed
49447,-150588,144502,4847,-82548,-5405,NotSpoofed
49448,-150587,144503,4848,-82547,-5404,NotSpoofed
49449,-150586,144504,4849,-82546,-5403,NotSpoofed
49450,-150585,144505,4850,-82545,-5402,NotSpoofed
49451,-150584,144506,4851,-82544,-5401,NotSpoofed
49452,-150583,144507,4852,-82543,-5400,NotSpoofed
49453,-150582,144508,4853,-82542,-5399,NotSpoofed
49454,-150581,144509,4854,-82541,-5398,NotSpoofed
49455,-150580,144510,4855,-82540,-5397,NotSpoofed
49456,-150579,144511,4856,-82539,-5396,NotSpoofed
49457,-150578,144512,4857,-82538,-5395,NotSpoofed
49458,-150577,144513,4858,-82537,-5394,NotSpoofed
49459,-150576,144514,4859,-82536,-5393,NotSpoofed
49460,-150575,144515,4860,-82535,-5392,NotSpoofed
49461,-150574,144516,4861,-82534,-5391,NotSpoofed
49462,-150573,144517,4862,-82533,-5390,NotSpoofed
49463,-150572,144518,4863,-82532,-5389,NotSpoofed
49464,-150571,144519,4864,-82531,-5388,NotSpoofed
49465,-150570,144520,4865,-82530,-5387,NotSpoofed
49466,-150569,144521,4866,-82529,-5386,NotSpoofed
49467,-150568,144522,4867,-82528,-5385,NotSpoofed
49468,-150567,144523,4868,-82527,-5384,NotSpoofed
49469,-150566,144524,4869,-82526,-5383,NotSpoofed
49470,-150565,144525,4870,-82525,-5382,NotSpoofed
49471,-150564,144526,4871,-82524,-5381,NotSpoofed
49472,-150563,144527,4872,-82523,-5380,NotSpoofed
49473,-150562,144528,4873,-82522,-5379,NotSpoofed
49474,-150561,144529,4874,-82521,-5378,NotSpoofed
49475,-150560,144530,4875,-82520,-5377,NotSpoofed
49476,-150559,144531,4876,-82519,-5376,NotSpoofed
49477,-150558,144532,4877,-82518,-5375,NotSpoofed
49478,-150557,144533,4878,-82517,-5374,NotSpoofed
49479,-150556,144534,4879,-82516,-5373,NotSpoofed
49480,-150555,144535,4880,-82515,-5372,NotSpoofed
49481,-150554,144536,4881,-82514,-5371,NotSpoofed
49482,-150553,144537,4882,-82513,-5370,NotSpoofed
49483,-150552,144538,4883,-82512,-5369,NotSpoofed
49484,-150551,144539,4884,-82511,-5368,NotSpoofed
49485,-150550,144540,4885,-82510,-5367,NotSpoofed
49486,-150549,144541,4886,-82509,-5366,NotSpoofed
49487,-150548,144542,4887,-82508,-5365,NotSpoofed
49488,-150547,144543,4888,-82507,-5364,NotSpoofed
49489,-150546,144544,4889,-82506,-5363,NotSpoofed
49490,-150545,144545,4890,-82505,-5362,NotSpoofed
49491,-150544,144546,4891,-82504,-5361,NotSpoofed
49492,-150543,144547,4892,-82503,-5360,NotSpoofed
49493,-150542,144548,4893,-82502,-5359,NotSpoofed
49494,-150541,144549,4894,-82501,-5358,NotSpoofed
49495,-150540,144550,4895,-82500,-5357,NotSpoofed
49496,-150539,144551,4896,-82499,-5356,NotSpoofed
49497,-150538,144552,4897,-82498,-5355,NotSpoofed
49498,-150537,144553,4898,-82497,-5354,NotSpoofed
49499,-150536,144554,4899,-82496,-5353,NotSpoofed
49500,-150535,144555,4900,-82495,-5352,NotSpoofed
49501,-150534,144556,4901,-82494,-5351,NotSpoofed
49502,-150533,144557,4902,-82493,-5350,NotSpoofed
49503,-150532,144558,4903,-82492,-5349,NotSpoofed
49504,-150531,144559,4904,-82491,-5348,NotSpoofed
49505,-150530,144560,4905,-82490,-5347,NotSpoofed
49506,-150529,144561,4906,-82489,-5346,NotSpoofed
49507,-150528,144562,4907,-82488,-5345,NotSpoofed
49508,-150527,144563,4908,-82487,-5344,NotSpoofed
49509,-150526,144564,4909,-82486,-5343,NotSpoofed
49510,-150525,144565,4910,-82485,-5342,NotSpoofed
49511,-150524,144566,4911,-82484,-5341,NotSpoofed
49512,-150523,144567,4912,-82483,-5340,NotSpoofed
49513,-150522,144568,4913,-82482,-5339,NotSpoofed
49514,-150521,144569,4914,-82481,-5338,NotSpoofed
49515,-150520,144570,4915,-82480,-5337,NotSpoofed
49516,-150519,144571,4916,-82479,-5336,NotSpoofed
49517,-150518,144572,4917,-82478,-5335,NotSpoofed
49518,-150517,144573,4918,-82477,-5334,NotSpoofed
49519,-150516,144574,4919,-82476,-5333,NotSpoofed
49520,-150515,144575,4920,-82475,-5332,NotSpoofed
49521,-150514,144576,4921,-82474,-5331,NotSpoofed
49522,-150513,144577,4922,-82473,-5330,NotSpoofed
49523,-150512,144578,4923,-82472,-5329,NotSpoofed
49524,-150511,144579,4924,-82471,-5328,NotSpoofed
49525,-150510,144580,4925,-82470,-5327,NotSpoofed
49526,-150509,144581,4926,-82469,-5326,NotSpoofed
49527,-150508,144582,4927,-82468,-5325,NotSpoofed
49528,-150507,144583,4928,-82467,-5324,NotSpoofed
49529,-150506,144584,4929,-82466,-5323,NotSpoofed
49530,-150505,144585,4930,-82465,-5322,NotSpoofed
49531,-150504,144586,4931,-82464,-5321,NotSpoofed
49532,-150503,144587,4932,-82463,-5320,NotSpoofed
49533,-150502,144588,4933,-82462,-5319,NotSpoofed
49534,-150501,144589,4934,-82461,-5318,NotSpoofed
49535,-150500,144590,4935,-82460,-5317,NotSpoofed
49536,-150499,144591,4936,-82459,-5316,NotSpoofed
49537,-150498,144592,4937,-82458,-5315,NotSpoofed
49538,-150497,144593,4938,-82457,-5314,NotSpoofed
49539,-150496,144594,4939,-82456,-5313,NotSpoofed
49540,-150495,144595,4940,-82455,-5312,NotSpoofed
49541,-150494,144596,4941,-82454,-5311,NotSpoofed
49542,-150493,144597,4942,-82453,-5310,NotSpoofed
49543,-150492,144598,4943,-82452,-5309,NotSpoofed
49544,-150491,144599,4944,-82451,-5308,NotSpoofed
49545,-150490,144600,4945,-82450,-5307,NotSpoofed
49546,-150489,144601,4946,-82449,-5306,NotSpoofed
49547,-150488,144602,4947,-82448,-5305,NotSpoofed
49548,-150487,144603,4948,-82447,-5304,NotSpoofed
49549,-150486,144604,4949,-82446,-5303,NotSpoofed
49550,-150485,144605,4950,-82445,-5302,NotSpoofed
49551,-150484,144606,4951,-82444,-5301,NotSpoofed
49552,-150483,144607,4952,-82443,-5300,NotSpoofed
49553,-150482,144608,4953,-82442,-5299,NotSpoofed
49554,-150481,144609,4954,-82441,-5298,NotSpoofed
49555,-150480,144610,4955,-82440,-5297,NotSpoofed
49556,-150479,144611,4956,-82439,-5296,NotSpoofed
49557,-150478,144612,4957,-82438,-5295,NotSpoofed
49558,-150477,144613,4958,-82437,-5294,NotSpoofed
49559,-150476,144614,4959,-82436,-5293,NotSpoofed
49560,-150475,144615,4960,-82435,-5292,NotSpoofed
49561,-150474,144616,4961,-82434,-5291,NotSpoofed
49562,-150473,144617,4962,-82433,-5290,NotSpoofed
49563,-150472,144618,4963,-82432,-5289,NotSpoofed
49564,-150471,144619,4964,-82431,-5288,NotSpoofed
49565,-150470,144620,4965,-82430,-5287,NotSpoofed
49566,-150469,144621,4966,-82429,-5286,NotSpoofed
49567,-150468,144622,4967,-82428,-5285,NotSpoofed
49568,-150467,144623,4968,-82427,-5284,NotSpoofed
49569,-150466,144624,4969,-82426,-5283,NotSpoofed
49570,-150465,144625,4970,-82425,-5282,NotSpoofed
49571,-150464,144626,4971,-82424,-5281,NotSpoofed
49572,-150463,144627,4972,-82423,-5280,NotSpoofed
49573,-150462,144628,4973,-82422,-5279,NotSpoofed
49574,-150461,144629,4974,-82421,-5278,NotSpoofed
49575,-150460,144630,4975,-82420,-5277,NotSpoofed
49576,-150459,144631,4976,-82419,-5276,NotSpoofed
49577,-150458,144632,4977,-82418,-5275,NotSpoofed
49578,-150457,144633,4978,-82417,-5274,NotSpoofed
49579,-150456,144634,4979,-82416,-5273,NotSpoofed
49580,-150455,144635,4980,-82415,-5272,NotSpoofed
49581,-150454,144636,4981,-82414,-5271,NotSpoofed
49582,-150453,144637,4982,-82413,-5270,NotSpoofed
49583,-150452,144638,4983,-82412,-5269,NotSpoofed
49584,-150451,144639,4984,-82411,-5268,NotSpoofed
49585,-150450,144640,4985,-82410,-5267,NotSpoofed
49586,-150449,144641,4986,-82409,-5266,NotSpoofed
49587,-150448,144642,4987,-82408,-5265,NotSpoofed
49588,-150447,144643,4988,-82407,-5264,NotSpoofed
49589,-150446,144644,4989,-82406,-5263,NotSpoofed
49590,-150445,144645,4990,-82405,-5262,NotSpoofed
49591,-150444,144646,4991,-82404,-5261,NotSpoofed
49592,-150443,144647,4992,-82403,-5260,NotSpoofed
49593,-150442,144648,4993,-82402,-5259,NotSpoofed
49594,-150441,144649,4994,-82401,-5258,NotSpoofed
49595,-150440,144650,4995,-82400,-5257,NotSpoofed
49596,-150439,144651,4996,-82399,-5256,NotSpoofed
49597,-150438,144652,4997,-82398,-5255,NotSpoofed
49598,-150437,144653,4998,-82397,-5254,NotSpoofed
49599,-150436,144654,4999,-82396,-5253,NotSpoofed
49600,-150435,144655,5000,-82395,-5252,NotSpoofed
49601,-150434,144656,5001,-82394,-5251,NotSpoofed
49602,-150433,144657,5002,-82393,-5250,NotSpoofed
49603,-150432,144658,5003,-82392,-5249,NotSpoofed
49604,-150431,144659,5004,-82391,-5248,NotSpoofed
49605,-150430,144660,5005,-82390,-5247,NotSpoofed
49606,-150429,144661,5006,-82389,-5246,NotSpoofed
49607,-150428,144662,5007,-82388,-5245,NotSpoofed
49608,-150427,144663,5008,-82387,-5244,NotSpoofed
49609,-150426,144664,5009,-82386,-5243,NotSpoofed
49610,-150425,144665,5010,-82385,-5242,NotSpoofed
49611,-150424,144666,5011,-82384,-5241,NotSpoofed
49612,-150423,144667,5012,-82383,-5240,NotSpoofed
49613,-150422,144668,5013,-82382,-5239,NotSpoofed
49614,-150421,144669,5014,-82381,-5238,NotSpoofed
49615,-150420,144670,5015,-82380,-5237,NotSpoofed
49616,-150419,144671,5016,-82379,-5236,NotSpoofed
49617,-150418,144672,5017,-82378,-5235,NotSpoofed
49618,-150417,144673,5018,-82377,-5234,NotSpoofed
49619,-150416,144674,5019,-82376,-5233,NotSpoofed
49620,-150415,144675,5020,-82375,-5232,NotSpoofed
49621,-150414,144676,5021,-82374,-5231,NotSpoofed
49622,-150413,144677,5022,-82373,-5230,NotSpoofed
49623,-150412,144678,5023,-82372,-5229,NotSpoofed
49624,-150411,144679,5024,-82371,-5228,NotSpoofed
49625,-150410,144680,5025,-82370,-5227,NotSpoofed
49626,-150409,144681,5026,-82369,-5226,NotSpoofed
49627,-150408,144682,5027,-82368,-5225,NotSpoofed
49628,-150407,144683,5028,-82367,-5224,NotSpoofed
49629,-150406,144684,5029,-82366,-5223,NotSpoofed
49630,-150405,144685,5030,-82365,-5222,NotSpoofed
49631,-150404,144686,5031,-82364,-5221,NotSpoofed
49632,-150403,144687,5032,-82363,-5220,NotSpoofed
49633,-150402,144688,5033,-82362,-5219,NotSpoofed
49634,-150401,144689,5034,-82361,-5218,NotSpoofed
49635,-150400,144690,5035,-82360,-5217,NotSpoofed
49636,-150399,144691,5036,-82359,-5216,NotSpoofed
49637,-150398,144692,5037,-82358,-5215,NotSpoofed
49638,-150397,144693,5038,-82357,-5214,NotSpoofed
49639,-150396,144694,5039,-82356,-5213,NotSpoofed
49640,-150395,144695,5040,-82355,-5212,NotSpoofed
49641,-150394,144696,5041,-82354,-5211,NotSpoofed
49642,-150393,144697,5042,-82353,-5210,NotSpoofed
49643,-150392,144698,5043,-82352,-5209,NotSpoofed
49644,-150391,144699,5044,-82351,-5208,NotSpoofed
49645,-150390,144700,5045,-82350,-5207,NotSpoofed
49646,-150389,144701,5046,-82349,-5206,NotSpoofed
49647,-150388,144702,5047,-82348,-5205,NotSpoofed
49648,-150387,144703,5048,-82347,-5204,NotSpoofed
49649,-150386,144704,5049,-82346,-5203,NotSpoofed
49650,-150385,144705,5050,-82345,-5202,NotSpoofed
49651,-150384,144706,5051,-82344,-5201,NotSpoofed
49652,-150383,144707,5052,-82343,-5200,NotSpoofed
49653,-150382,144708,5053,-82342,-5199,NotSpoofed
49654,-150381,144709,5054,-82341,-5198,NotSpoofed
49655,-150380,144710,5055,-82340,-5197,NotSpoofed
49656,-150379,144711,5056,-82339,-5196,NotSpoofed
49657,-150378,144712,5057,-82338,-5195,NotSpoofed
49658,-150377,144713,5058,-82337,-5194,NotSpoofed
49659,-150376,144714,5059,-82336,-5193,NotSpoofed
49660,-150375,144715,5060,-82335,-5192,NotSpoofed
49661,-150374,144716,5061,-82334,-5191,NotSpoofed
49662,-150373,144717,5062,-82333,-5190,NotSpoofed
49663,-150372,144718,5063,-82332,-5189,NotSpoofed
49664,-150371,144719,5064,-82331,-5188,NotSpoofed
49665,-150370,144720,5065,-82330,-5187,NotSpoofed
49666,-150369,144721,5066,-82329,-5186,NotSpoofed
49667,-150368,144722,5067,-82328,-5185,NotSpoofed
49668,-150367,144723,5068,-82327,-5184,NotSpoofed
49669,-150366,144724,5069,-82326,-5183,NotSpoofed
49670,-150365,144725,5070,-82325,-5182,NotSpoofed
49671,-150364,144726,5071,-82324,-5181,NotSpoofed
49672,-150363,144727,5072,-82323,-5180,NotSpoofed
49673,-150362,144728,5073,-82322,-5179,NotSpoofed
49674,-150361,144729,5074,-82321,-5178,NotSpoofed
49675,-150360,144730,5075,-82320,-5177,NotSpoofed
49676,-150359,144731,5076,-82319,-5176,NotSpoofed
49677,-150358,144732,5077,-82318,-5175,NotSpoofed
49678,-150357,144733,5078,-82317,-5174,NotSpoofed
49679,-150356,144734,5079,-82316,-5173,NotSpoofed
49680,-150355,144735,5080,-82315,-5172,NotSpoofed
49681,-150354,144736,5081,-82314,-5171,NotSpoofed
49682,-150353,144737,5082,-82313,-5170,NotSpoofed
49683,-150352,144738,5083,-82312,-5169,NotSpoofed
49684,-150351,144739,5084,-82311,-5168,NotSpoofed
49685,-150350,144740,5085,-82310,-5167,NotSpoofed
49686,-150349,144741,5086,-82309,-5166,NotSpoofed
49687,-150348,144742,5087,-82308,-5165,NotSpoofed
49688,-150347,144743,5088,-82307,-5164,NotSpoofed
49689,-150346,144744,5089,-82306,-5163,NotSpoofed
49690,-150345,144745,5090,-82305,-5162,NotSpoofed
49691,-150344,144746,5091,-82304,-5161,NotSpoofed
49692,-150343,144747,5092,-82303,-5160,NotSpoofed
49693,-150342,144748,5093,-82302,-5159,NotSpoofed
49694,-150341,144749,5094,-82301,-5158,NotSpoofed
49695,-150340,144750,5095,-82300,-5157,NotSpoofed
49696,-150339,144751,5096,-82299,-5156,NotSpoofed
49697,-150338,144752,5097,-82298,-5155,NotSpoofed
49698,-150337,144753,5098,-82297,-5154,NotSpoofed
49699,-150336,144754,5099,-82296,-5153,NotSpoofed
49700,-150335,144755,5100,-82295,-5152,NotSpoofed
49701,-150334,144756,5101,-82294,-5151,NotSpoofed
49702,-150333,144757,5102,-82293,-5150,NotSpoofed
49703,-150332,144758,5103,-82292,-5149,NotSpoofed
49704,-150331,144759,5104,-82291,-5148,NotSpoofed
49705,-150330,144760,5105,-82290,-5147,NotSpoofed
49706,-150329,144761,5106,-82289,-5146,NotSpoofed
49707,-150328,144762,5107,-82288,-5145,NotSpoofed
49708,-150327,144763,5108,-82287,-5144,NotSpoofed
49709,-150326,144764,5109,-82286,-5143,NotSpoofed
49710,-150325,144765,5110,-82285,-5142,NotSpoofed
49711,-150324,144766,5111,-82284,-5141,NotSpoofed
49712,-150323,144767,5112,-82283,-5140,NotSpoofed
49713,-150322,144768,5113,-82282,-5139,NotSpoofed
49714,-150321,144769,5114,-82281,-5138,NotSpoofed
49715,-150320,144770,5115,-82280,-5137,NotSpoofed
49716,-150319,144771,5116,-82279,-5136,NotSpoofed
49717,-150318,144772,5117,-82278,-5135,NotSpoofed
49718,-150317,144773,5118,-82277,-5134,NotSpoofed
49719,-150316,144774,5119,-82276,-5133,NotSpoofed
49720,-150315,144775,5120,-82275,-5132,NotSpoofed
49721,-150314,144776,5121,-82274,-5131,NotSpoofed
49722,-150313,144777,5122,-82273,-5130,NotSpoofed
49723,-150312,144778,5123,-82272,-5129,NotSpoofed
49724,-150311,144779,5124,-82271,-5128,NotSpoofed
49725,-150310,144780,5125,-82270,-5127,NotSpoofed
49726,-150309,144781,5126,-82269,-5126,NotSpoofed
49727,-150308,144782,5127,-82268,-5125,NotSpoofed
49728,-150307,144783,5128,-82267,-5124,NotSpoofed
49729,-150306,144784,5129,-82266,-5123,NotSpoofed
49730,-150305,144785,5130,-82265,-5122,NotSpoofed
49731,-150304,144786,5131,-82264,-5121,NotSpoofed
